KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
47.100,2021,Gasolina,Alpedrete,2,Sí,Manual ,Negro,Descapotables,Mini,Hatchback,Cooper,132 CV,Turismo,203 km/h,9.1 s,5.4 l/100km,127g CO2/km,3723 mm / 1683 mm / 1407 mm,C,28.500€
138.134,2010,Gasolina,Alpedrete,5,Sí,Manual ,Marron,4x4,False,False,False,286 CV,False,False,False,False,False,False,False,19.450€
92.000,2017,Gasolina,Madrid,5,Sí,Manual ,Gris,Coche,Renault,Clio,Clio Sport Tourer Zen Energy TCe 87 kW (120 CV),118 CV,Turismo familiar,199 km/h,9 s,5.3 l/100km,118g CO2/km,4267 mm / 1732 mm / 1475 mm,C,10.500€
98.000,2018,Gasolina,Madrid,5,Sí,Manual ,Azul,SUV,KIA,Sportage,Sportage 1.6 GDi 135 CV X-Tech 4x2 Eco-Dynamics,132 CV,Todoterreno,178 km/h,11.1 s,6.4 l/100km,149g CO2/km,4440 mm / 1855 mm / 1630 mm,C,17.500€
127.000,2015,Gasolina,Madrid,5,Sí,Manual ,Marrón,puertas:,Citroen,C4 Picasso,C4 Picasso Feel Edition PureTech 130,131 CV,Monovolumen,201 km/h,10.1 s,5 l/100km,116g CO2/km,4428 mm / 1826 mm / 1613 mm,C,13.500€
21.579,2023,Gasolina,Quart de Poblet,5,Sí,Manual ,Rojo,Coche,Hyundai,i10,i10 1.0 MPi 66 CV Klass,67 CV,Turismo,155 km/h,14.9 s,4.7 l/100km,108g CO2/km,3665 mm / 1660 mm / 1500 mm,C,13.900€
18.805,2023,Gasolina,Quart de Poblet,5,Sí,Manual ,Gris,Coche,Hyundai,i10,i10 1.0 MPi 66 CV Klass,67 CV,Turismo,155 km/h,14.9 s,4.7 l/100km,108g CO2/km,3665 mm / 1660 mm / 1500 mm,C,13.900€
24.225,2023,Gasolina,Quart de Poblet,5,Sí,Manual ,Rojo,Coche,Hyundai,i10,i10 1.0 MPi 66 CV Klass,67 CV,Turismo,155 km/h,14.9 s,4.7 l/100km,108g CO2/km,3665 mm / 1660 mm / 1500 mm,C,13.900€
18.381,2023,Gasolina,Jaén,5,Sí,Manual ,Marrón,Coche,Hyundai,i30,i30 5p 1.5 DPI 81 kW (110 CV) Klass SLX,109 CV,Turismo,187 km/h,12.3 s,6.2 l/100km,g CO2/km,4340 mm / 1795 mm / 1455 mm,C,18.990€
113.525,2018,Diésel,Jaén,5,Sí,Automático ,Negro,SUV,Hyundai,Santa Fe,Santa Fe 2.2 CRDi 200 CV 4x4 7 plazas Tecno Pack Aut.,201 CV,Todoterreno,190 km/h,10 s,6.8 l/100km,178g CO2/km,4690 mm / 1880 mm / 1675 mm,B,30.990€
10,2023,Diésel,La Puebla de Montalban,5,No,Manual ,Gris,Combi,Peugeot,Rifter,Rifter Allure Long BlueHDi 130,130 CV,Vehículo comercial,186 km/h, s,4.5 l/100km,118g CO2/km,4753 mm / 1848 mm / 1879 mm,C,26.990€
8.660,2023,Diésel,La Puebla de Montalban,5,No,Manual ,Blanco,Combi,Peugeot,Rifter,Rifter Active Pack Long BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,5.3 l/100km,g CO2/km,4753 mm / 1848 mm / 1879 mm,C,21.500€
25.875,2019,Gasolina,Burlada (pamplona),5,No,Manual ,Negro,Berlina,False,False,False,110 CV,False,False,False,False,False,False,False,15.900€
27.864,2019,Gasolina,Burlada (pamplona),5,No,Manual ,Naranja,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,12.900€
28.717,2020,Gasolina,Burlada (pamplona),5,No,Manual ,Gris,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,14.900€
10.587,2023,Híbrido,Soria,5,No,Automático ,Rojo,Berlina,Toyota,COROLLA,Corolla 125H Style,122 CV,Turismo,180 km/h,10.9 s,4.9 l/100km,g CO2/km,4370 mm / 1790 mm / 1435 mm,ECO,27.950€
137.269,2018,Diésel,Albacete,5,No,Automático ,Gris,Berlina,Mercedes-Benz,Clase A,A 200 CDI 4MATIC 7G-DCT,136 CV,Turismo,210 km/h,9.2 s,4.6 l/100km,121g CO2/km,4292 mm / 1780 mm / 1433 mm,B,20.990€
79.937,2020,Diésel,Albacete,4,No,Manual ,Blanco,Furgon,Mercedes-Benz,Vito,Vaneo 1.7 CDI Ambiente,102 CV,Monovolumen,160 km/h,16 s,5.9 l/100km,g CO2/km,4192 mm / 1742 mm / 1830 mm,Sin etiqueta,23.990€
236.000,2009,Diésel,Puerto Lumbreras,5,No,Automático ,MARRON,Monovolumen,False,False,False,110 CV,False,False,False,False,False,False,False,6.000€
152.000,2016,Diésel,Berriatua,5,Sí,Manual ,Rojo,todoterreno/4x4,Fiat,500X,500X Cross Plus 2.0 Multijet 103 kW (140 CV) 4x4,140 CV,Todoterreno,190 km/h,9.5 s,4.9 l/100km,130g CO2/km,4273 mm / 1796 mm / 1620 mm,C,14.300€
14.000,2023,Diésel,Jerez de la Frontera,5,No,Manual ,Azul noseana,Monovolumen,Mercedes-Benz,Citan,Citan Tourer Base 110 CDI 70 kW (95 CV),95 CV,Vehículo comercial,164 km/h,15.5 s,5.3 l/100km,g CO2/km,4498 mm / 1859 mm / 1811 mm,C,27.830€
35.070,2022,Híbrido,Lugo,5,No,Manual ,Serenity white,Familiar,False,False,False,120 CV,False,False,False,False,False,False,False,21.900€
39.240,2022,Eléctrico,Castellón,5,No,Automático ,Denim blue - metallic pai,puertas:,Mercedes-Benz,EQA,EQA 250,190 CV,Todoterreno,160 km/h,8.9 s,17.9 l/100km,0g CO2/km,4463 mm / 1834 mm / 1620 mm,Cero,48.900€
19.882,2022,Diésel,Castellón,5,No,Automático ,Verde olivo mate,puertas:,Mercedes-Benz,GLC,GLC 220 d 4MATIC,194 CV,Todoterreno,215 km/h,7.9 s,5.2 l/100km,137g CO2/km,4658 mm / 1890 mm / 1644 mm,C,54.900€
27.145,2020,Gasolina,Castellón,4,No,Manual ,Negro noche,puertas:,Mercedes-Benz,CLA,CLA 180 Shooting Brake,136 CV,Turismo familiar,210 km/h,9.4 s,5.8 l/100km,134g CO2/km,4630 mm / 1777 mm / 1435 mm,C,29.900€
11.900,2022,Diésel,Málaga,4,No,Automático ,Verde olivo mate,puertas:,Mercedes-Benz,Clase C,C 220 d Berlina,200 CV,Turismo,240 km/h,6.9 s,4.4 l/100km,117g CO2/km,4686 mm / 1810 mm / 1442 mm,C,46.950€
17.600,2022,Diésel,Málaga,5,No,Automático ,Blanco polar - pintura un,puertas:,Mercedes-Benz,Clase A,A 200 d 4MATIC 8G-DCT,160 CV,Turismo,217 km/h,8.3 s,5.1 l/100km,121g CO2/km,4419 mm / 1796 mm / 1440 mm,C,38.950€
9.000,2023,Gasolina,Plasencia,5,Sí,Automático ,Gris,Crossover,False,False,False,200 CV,False,False,False,False,False,False,False,37.990€
54.672,2022,Híbrido (Gasolina),Riba Roja del Turia,5,Sí,Manual ,Blanco,Todoterreno,False,False,False,140 CV,False,False,False,False,False,False,False,23.300€
116.042,2020,Diésel,Vitoria,5,Sí,Manual ,Azul,Monovolumen,Citroen,Berlingo,Berlingo Talla M BlueHDi 100 S&S Shine,102 CV,Vehículo comercial,175 km/h,12.3 s,5.5 l/100km,107g CO2/km,4403 mm / 1848 mm / 1800 mm,C,23.990€
49.977,2019,Diésel,Jaén,5,Sí,Manual ,Gris,Berlina,Citroen,C4 Cactus,C4 Cactus BlueHDi 100 S&S Limited Edition,102 CV,Turismo,184 km/h,10.6 s,3.6 l/100km,95g CO2/km,4157 mm / 1729 mm / 1480 mm,C,15.412€
38.284,2019,Gas Licuado (GLP),Girona,5,Sí,Manual ,Blanco,Todoterreno,Opel,Mokka X,Mokka X Excellence 1.4 Turbo GLP 103 kW (140 CV) 4x2,140 CV,Todoterreno,197 km/h,10.2 s,4.3 l/100km,136g CO2/km,4275 mm / 1781 mm / 1658 mm,ECO,17.300€
10,2023,Gasolina,Girona,5,Sí,Automático ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross C-Series PureTech 130 S&S EAT8,131 CV,Todoterreno,188 km/h,10.3 s,6.5 l/100km,g CO2/km,4500 mm / 1840 mm / 1654 mm,C,34.500€
860,2022,Gasolina,Girona,5,Sí,Automático ,Verde,Todoterreno,Alfa Romeo,Tonale,Tonale Hybrid 130 TCT Edizione Speciale,130 CV,Todoterreno,195 km/h,9.9 s,6.1 l/100km,g CO2/km,4528 mm / 1841 mm / 1601 mm,ECO,35.900€
29.792,2022,Diésel,Castilleja de la Cuesta,5,Sí,Manual ,Rojo,Todoterreno,Opel,Mokka,Mokka 1.5 Diesel 81 kW (110 CV) Business Elegance,110 CV,Todoterreno,180 km/h,10.8 s,4.4 l/100km,g CO2/km,4150 mm / 1790 mm / 1535 mm,C,21.300€
12.697,2022,Gasolina,Málaga,5,Sí,Manual ,Blanco,Berlina,Peugeot,208,208 Allure PureTech 100 S&S,100 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,97g CO2/km,4055 mm / 1745 mm / 1430 mm,C,16.990€
4.200,2023,Eléctrico,Granda (siero),5,Sí,Automático ,Verde,Todoterreno,Opel,Mokka,Mokka-e Ultimate,136 CV,Todoterreno,150 km/h,9 s,16.2 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,41.300€
58.400,2019,Gasolina,Granda (siero),5,Sí,Manual ,Gris,Todoterreno,Opel,Grandland X,Grandland X Selective 1.2 Turbo Start&Stop 96 kW (130 CV),130 CV,Todoterreno,188 km/h,10.1 s,6.3 l/100km,116g CO2/km,4477 mm / 1856 mm / 1609 mm,C,18.200€
15.900,2021,Gasolina,Granda (siero),5,Sí,Manual ,Azul,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,13.500€
500,2023,Diésel,Granda (siero),5,Sí,Automático ,Negro,Berlina,Opel,Astra,Astra 5p Elegance 1.5D 90 kW (122 CV) Aut. 9 vel.,130 CV,Turismo,205 km/h,10.9 s,5 l/100km,109g CO2/km,4370 mm / 1809 mm / 1485 mm,C,28.900€
84.555,2019,Diésel,Granda (siero),5,Sí,Manual ,Blanco,Berlina,Citroen,C4 Cactus,C4 Cactus BlueHDi 100 S&S Feel Edition,99 CV,Turismo,184 km/h,10.6 s,3.5 l/100km,92g CO2/km,4157 mm / 1729 mm / 1480 mm,C,15.700€
64.480,2017,Gasolina,Granda (siero),4,Sí,Manual ,Gris,Sedan,Citroen,C-Élysée,C-Elysée PureTech 82 Shine,82 CV,Turismo,169 km/h,12.9 s,4.8 l/100km,110g CO2/km,4419 mm / 1748 mm / 1466 mm,C,10.900€
42.735,2021,Gasolina,Lorca,5,Sí,Manual ,Rojo,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) Edition,100 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,17.800€
185.557,2015,Diésel,Figueres,5,Sí,Automático ,Negro,Berlina,Volvo,V40,V40 Cross Country D3 Momentum Aut.,150 CV,Turismo,210 km/h,8.5 s,4 l/100km,105g CO2/km,4370 mm / 1783 mm / 1458 mm,C,13.500€
43.700,2019,Gasolina,Sabadell,5,Sí,Manual ,Rojo,Berlina,SEAT,Ibiza,Ibiza 1.0 EcoTSI 85 kW (115 CV) Start&Stop Xcellence,115 CV,Turismo,195 km/h,9.3 s,4.7 l/100km,108g CO2/km,4059 mm / 1780 mm / 1444 mm,C,13.490€
34.383,2022,Gasolina,Sabadell,5,Sí,Automático ,Gris,Todoterreno,Opel,Mokka,Mokka 1.2 Turbo 96 kW (130 CV) AT8 Business Elegance,130 CV,Todoterreno,200 km/h,9.2 s,5.9 l/100km,g CO2/km,4150 mm / 1790 mm / 1535 mm,C,22.900€
9.074,2023,Híbrido (Gasolina),Sabadell,5,Sí,Manual ,Blanco,Todoterreno,False,False,False,140 CV,False,False,False,False,False,False,False,30.500€
18.734,2022,Diésel,Sabadell,5,Sí,Manual ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross C-Series BlueHDi 130 S&S,131 CV,Todoterreno,189 km/h,10.4 s,5 l/100km,g CO2/km,4500 mm / 1840 mm / 1654 mm,C,23.500€
21.385,2022,Gasolina,Sabadell,5,Sí,Manual ,Azul,Berlina,Citroen,C4,C4 PureTech 130 S&S Feel Pack,130 CV,Turismo,210 km/h,8.9 s,5.4 l/100km,g CO2/km,4360 mm / 1800 mm / 1525 mm,C,17.950€
45.964,2021,Gasolina,Riba Roja del Turia,5,Sí,Manual ,Blanco,Utilitario,KIA,Picanto,Picanto 1.0 Concept,67 CV,Turismo,152 km/h,16.3 s,5.1 l/100km,123g CO2/km,3495 mm / 1595 mm / 1480 mm,C,11.650€
149.000,2019,Diésel,Benalup,5,Sí,Automático ,Negro,Familiar,Mercedes-Benz,CLA,GLK 200 CDI BlueEFFICIENCY Aut.,136 CV,Todoterreno,190 km/h,10.8 s,5.6 l/100km,145g CO2/km,4536 mm / 1840 mm / 1669 mm,B,19.900€
14.618,2023,Diésel,Málaga,5,Sí,Automático ,Naranja,Todoterreno,Peugeot,2008,2008 Allure Pack BlueHDi 130 EAT8,130 CV,Todoterreno,195 km/h,9.3 s,4.8 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,25.295€
60.000,2013,Gasolina,Sabadell,2,Sí,Automático ,Blanco,Cabriolet,Mercedes-Benz,SL,SL 500,435 CV,Descapotable,250 km/h,4.6 s,9.2 l/100km,214g CO2/km,4617 mm / 1877 mm / 1315 mm,C,59.900€
104.700,2019,Híbrido (Gasolina),A Coruña,5,Sí,Automático ,Plata,Todoterreno,Toyota,RAV4,RAV4 Hybrid 220H 4x4 Advance,218 CV,Todoterreno,180 km/h,8.1 s,4.5 l/100km,101g CO2/km,4600 mm / 1855 mm / 1685 mm,ECO,28.900€
117.000,2018,Gasolina,Zaragoza,5,Sí,Manual ,Naranja,Todoterreno,Hyundai,Kona,Kona 1.0 T-GDI 88 kW (120 CV) 4x2 Style,120 CV,Todoterreno,181 km/h,12 s,5.7 l/100km,129g CO2/km,4165 mm / 1800 mm / 1550 mm,C,12.880€
88.828,2018,Diésel,Zaragoza,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,3008,3008 Allure 1.6 BlueHDi 120 EAT6,130 CV,Monovolumen,181 km/h,12.4 s,4.3 l/100km,112g CO2/km,4365 mm / 1837 mm / 1639 mm,C,20.890€
8.700,2022,Gasolina,Castellón de la Plana,5,Sí,Manual ,Rojo,Todoterreno,SEAT,Ateca,Ateca 1.0 TSI 85 kW (115 CV) Start&Stop Style Ecomotive,110 CV,Todoterreno,183 km/h,10.7 s,5.4 l/100km,123g CO2/km,4363 mm / 1841 mm / 1601 mm,C,22.990€
73.009,2021,Diésel,Castellón de la Plana,5,Sí,Automático ,Azul,Berlina,Peugeot,308,308 SW Active BlueHDi 130 S&S EAT8,130 CV,Turismo familiar,205 km/h,9.7 s,4.8 l/100km,g CO2/km,4585 mm / 1804 mm / 1470 mm,C,19.790€
41.300,2021,Híbrido (Gasolina),Castellón de la Plana,3,Sí,Manual ,Azul,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,13.990€
94.120,2015,Diésel,Xátiva,5,Sí,Automático ,Rojo,Todoterreno,Mazda,Cx-3,CX-3 Luxury 1.5 Diesel 105 CV AWD Aut.,105 CV,Todoterreno,172 km/h,11.9 s,5.2 l/100km,136g CO2/km,4275 mm / 1765 mm / 1535 mm,C,16.750€
63.172,2018,Gasolina,Huércal de Almería,5,Sí,Manual ,Gris,Berlina,Peugeot,208,208 5p Allure 1.2 PureTech 110 S&S,110 CV,Turismo,190 km/h,9.6 s,4.5 l/100km,103g CO2/km,3973 mm / 1739 mm / 1460 mm,C,9.990€
161.386,2017,Gasolina,Madrid,5,Sí,Manual ,Negro,Todoterreno,Opel,Crossland X,Crossland X Selective 1.2 Turbo Start&Stop ecoTEC 81 kW (110 CV),110 CV,Monovolumen,188 km/h,10.6 s,4.9 l/100km,111g CO2/km,4212 mm / 1765 mm / 1605 mm,C,11.390€
78.915,2021,Gasolina,Ourense,5,Sí,Manual ,Otros,Todoterreno,Skoda,Karoq,Karoq Like 1.0 TSI 85 kW (115 CV),110 CV,Todoterreno,187 km/h,10.6 s,5.3 l/100km,120g CO2/km,4382 mm / 1841 mm / 1603 mm,C,20.590€
95.585,2021,Diésel,Gavá,5,Sí,Automático ,Gris,Todoterreno,Mercedes-Benz,GLA,GLA 200 d 4MATIC 8G-DCT,150 CV,Todoterreno,205 km/h,8.9 s,4.9 l/100km,130g CO2/km,4410 mm / 1834 mm / 1611 mm,C,37.990€
22.407,2021,Híbrido (Gasolina),Burgos,5,Sí,Automático ,Otros,Todoterreno,Volvo,XC40,XC40 Recharge T4 Inscription,197 CV,Todoterreno,180 km/h,8.5 s,2.1 l/100km,g CO2/km,4425 mm / 1863 mm / 1652 mm,Cero,32.490€
59.754,2019,Diésel,Alcalá de Guadaíra,5,Sí,Automático ,Gris,Berlina,Volkswagen,Arteon,Arteon Elegance 2.0 TDI 110 kW (150 CV) DSG 7 vel.,150 CV,Turismo,220 km/h,9.1 s,4.5 l/100km,118g CO2/km,4862 mm / 1871 mm / 1450 mm,C,28.990€
53.565,2020,Diésel,Sevilla,5,Sí,Automático ,Blanco,Todoterreno,Volvo,XC60,S40 R-Design D4 Aut.,190 CV,Turismo,215 km/h,8.8 s,5.6 l/100km,149g CO2/km,4476 mm / 1770 mm / 1454 mm,B,33.980€
112.634,2020,Gasolina,Madrid,5,Sí,Manual ,Beige,Todoterreno,Fiat,500X,500X 1.0 Firefly Turbo 88 kW (120 CV) Cross,120 CV,Todoterreno,188 km/h,10.9 s,6 l/100km,131g CO2/km,4269 mm / 1796 mm / 1595 mm,C,13.190€
125.801,2016,Diésel,Córdoba,4,Sí,Manual ,Blanco,Monovolumen,Peugeot,Partner,Partner Tepee Access HDi 75,75 CV,Vehículo comercial,153 km/h,17.1 s,5.2 l/100km,135g CO2/km,4380 mm / 1810 mm / 1801 mm,B,8.490€
123.450,2017,Diésel,Xátiva,5,Sí,Manual ,Blanco,Todoterreno,Audi,Q3,Q3 2.0 TDI 140 CV quattro Ambiente,150 CV,Todoterreno,197 km/h,9.9 s,5.7 l/100km,149g CO2/km,4385 mm / 1831 mm / 1590 mm,B,20.990€
26.685,2022,Híbrido (Gasolina),Alcalá de Guadaíra,5,Sí,Manual ,Gris,Berlina,False,False,False,125 CV,False,False,False,False,False,False,False,19.490€
25.167,2023,Gasolina,Mairena del Aljarafe,5,Sí,Automático ,Rojo,Todoterreno,Peugeot,3008,3008 Active Pack PureTech 130 S&S EAT8,130 CV,Todoterreno,197 km/h,9.7 s,6.4 l/100km,g CO2/km,4447 mm / 1841 mm / 1624 mm,C,23.490€
46.930,2022,Gasolina,Roquetas de Mar,5,Sí,Manual ,Negro,Berlina,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,18.990€
173.988,2016,Diésel,Alcalá de Guadaíra,5,Sí,Automático ,Negro,Todoterreno,Land Rover,Discovery Sport,Discovery Sport 2.0 Td4 110 kW (150 CV) Aut. 4x4 HSE,150 CV,Todoterreno,180 km/h,10.3 s,5.3 l/100km,139g CO2/km,4589 mm / 1894 mm / 1724 mm,C,18.490€
95.155,2016,Diésel,Atarfe,5,Sí,Automático ,Blanco,Berlina,Ford,Mondeo,Mondeo Berlina ST-Line 2.0 TDCi 132 kW (180 CV) AWD PowerShift,180 CV,Turismo,221 km/h,9.3 s,5.2 l/100km,138g CO2/km,4871 mm / 1852 mm / 1482 mm,C,17.490€
95.939,2021,Gasolina,Castellón de la Plana,5,Sí,Manual ,Azul,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,21.890€
5.733,2023,Gasolina,Gavá,5,Sí,Automático ,Naranja,Berlina,Renault,Megane,Mégane RS Trophy TCe GPF 221 kW (300 CV) EDC,300 CV,Turismo,255 km/h,5.7 s,7.7 l/100km,176g CO2/km,4364 mm / 1875 mm / 1435 mm,C,45.990€
164.520,2019,Diésel,Alcalá de Henares,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Access 1.6 BlueHDi 120,130 CV,Monovolumen,183 km/h,12 s,4.1 l/100km,108g CO2/km,4365 mm / 1837 mm / 1639 mm,C,18.790€
24.135,2022,Híbrido (Gasolina),Zaragoza,5,Sí,Manual ,Gris,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,10.980€
76.500,2016,Gasolina,Finestrat,5,Sí,Automático ,Gris,Todoterreno,Volkswagen,Tiguan,Tiguan Sport  2.0 TSI 180 CV 4Motion DSG,180 CV,Todoterreno,202 km/h,7.9 s,8.6 l/100km,199g CO2/km,4426 mm / 1809 mm / 1703 mm,C,26.490€
80.000,2019,Gasolina,Vizcaya,5,Sí,Automático ,Otros,Berlina,Volkswagen,Golf,Golf Variant Sport 1.5 TSI EVO BlueMotion 96 kW (130 CV) DSG 7 vel.,130 CV,Turismo familiar,211 km/h,9.5 s,4.9 l/100km,110g CO2/km,4586 mm / 1799 mm / 1515 mm,C,17.980€
109.000,2015,Diésel,Huesca,5,Sí,Automático ,Negro,Familiar,Skoda,Octavia,Octavia RS 2.0 TDI 184 CV DSG,184 CV,Turismo,230 km/h,8.2 s,5 l/100km,129g CO2/km,4685 mm / 1814 mm / 1449 mm,B,20.490€
78.500,2020,Diésel,Talavera de la Reina,5,Sí,Automático ,Azul,Todoterreno,SEAT,Tarraco,Tarraco 2.0 TDI 110 kW (150 CV) DSG-7 S&S 4Drive FR,150 CV,Todoterreno,198 km/h,9.8 s,7 l/100km,g CO2/km,4735 mm / 1839 mm / 1658 mm,C,26.490€
57.600,2020,Híbrido (Gasolina),Esplugas de Llobregat,5,Sí,Automático ,Granate,Berlina,False,False,False,150 CV,False,False,False,False,False,False,False,22.990€
70.000,2018,Gasolina,Lleida,5,Sí,Automático ,Otros,Berlina,SEAT,Leon,León ST 1.4 TSI ACT 110 kW (150 CV) DSG-7 Start&Stop Xcellence,150 CV,Turismo familiar,215 km/h,8.2 s,5 l/100km,117g CO2/km,4549 mm / 1816 mm / 1454 mm,C,18.490€
105.385,2016,Gasolina,A Coruña,5,Sí,Automático ,Otros,Todoterreno,SEAT,Ateca,Ateca 1.4 EcoTSI 110 kW (150 CV) DSG-7 Start&Stop Xcellence,150 CV,Todoterreno,198 km/h,8.6 s,5.5 l/100km,125g CO2/km,4363 mm / 1841 mm / 1601 mm,C,17.790€
78.600,2017,Gasolina,Santa Cruz de Tenerife,5,Sí,Manual ,Amarillo,Berlina,Renault,Twingo,Twingo Intens Energy SCe 52 kW (70 CV),70 CV,Turismo,151 km/h,14.5 s,4.2 l/100km,95g CO2/km,3595 mm / 1646 mm / 1554 mm,C,9.490€
34.930,2021,Gasolina,Badajoz,5,Sí,Manual ,Blanco,Familiar,Renault,Megane,Mégane Berlina Intens TCe 103 kW (140 CV) GPF,140 CV,Turismo,205 km/h,9.4 s,5.7 l/100km,g CO2/km,4359 mm / 1814 mm / 1447 mm,C,17.990€
91.193,2017,Gasolina,Palma Islas Baleares,5,Sí,Automático ,Otros,Berlina,Renault,Megane,Mégane Berlina Bose TCe 130 EDC,130 CV,Turismo,200 km/h,9.7 s,5.8 l/100km,129g CO2/km,4302 mm / 1808 mm / 1471 mm,C,17.390€
44.935,2022,Gasolina,Málaga,5,Sí,Manual ,Blanco,Berlina,Renault,Clio,Clio Intens TCe 74 kW (100 CV),90 CV,Turismo,187 km/h,11.8 s,5.2 l/100km,99g CO2/km,4050 mm / 1798 mm / 1440 mm,C,12.480€
44.845,2022,Gasolina,Zaragoza,5,Sí,Manual ,Rojo,Berlina,Renault,Clio,Clio RS Line TCe 67 kW (91 CV),90 CV,Turismo,180 km/h,12.2 s,5.2 l/100km,g CO2/km,4050 mm / 1798 mm / 1440 mm,C,13.980€
99.343,2017,Gasolina,Sant Just Desvern,5,Sí,Manual ,Gris,Familiar,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,11.890€
17.544,2022,Gasolina,San Fernando de Henares,5,Sí,Manual ,Azul,Berlina,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,22.690€
109.841,2018,Gasolina,Lleida,5,Sí,Automático ,Marrón,Berlina,Peugeot,308,308 SW Allure 1.2 PureTech 130 S&S EAT8,130 CV,Turismo familiar,203 km/h,10.2 s,5.4 l/100km,125g CO2/km,4585 mm / 1804 mm / 1470 mm,C,14.990€
125.411,2018,Diésel,Móstoles,5,Sí,Automático ,Negro,Todoterreno,Opel,Mokka X,Mokka X Ultimate 1.6 CDTI 100 kW (136 CV) 4x2 Aut.,136 CV,Todoterreno,188 km/h,10.9 s,5 l/100km,128g CO2/km,4275 mm / 1781 mm / 1658 mm,C,15.990€
69.419,2021,Gasolina,Alcorcón,5,Sí,Automático ,Azul,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) AT8 Elegance,100 CV,Turismo,188 km/h,10.8 s,4.3 l/100km,99g CO2/km,4060 mm / 1765 mm / 1435 mm,C,14.490€
51.300,2021,Gasolina,Collado Villalba,5,Sí,Manual ,Gris,Berlina,Opel,Astra,Astra 5p Business Elegance 1.2 Turbo 107 kW (145 CV),145 CV,Turismo,220 km/h,10.3 s,5.2 l/100km,g CO2/km,4370 mm / 1809 mm / 1485 mm,C,15.250€
137.387,2020,Diésel,Jaén,5,Sí,Manual ,Blanco,Berlina,Nissan,Qashqai,Qashqai Acenta dCi 85 kW (115 CV),115 CV,Todoterreno,181 km/h,12.3 s,3.8 l/100km,100g CO2/km,4394 mm / 1806 mm / 1590 mm,C,14.990€
63.500,2021,Diésel,Huércal de Almería,5,Sí,Automático ,Azul,Monovolumen,False,False,False,163 CV,False,False,False,False,False,False,False,41.980€
97.131,2019,Gasolina,Talavera de la Reina,5,Sí,Automático ,Gris,Monovolumen,Mercedes-Benz,Clase B,B 200 7G-DCT,163 CV,Monovolumen,223 km/h,8.2 s,5.6 l/100km,130g CO2/km,4419 mm / 1796 mm / 1562 mm,C,24.990€
71.456,2019,Eléctrico,Mataró,5,Sí,Automático ,Gris,Todoterreno,Hyundai,Kona,Kona Eléctrico 150 kW (204 CV) Tecno 64 kWh,204 CV,Todoterreno,167 km/h,7.6 s,15.4 l/100km,0g CO2/km,4180 mm / 1800 mm / 1570 mm,Cero,20.990€
63.932,2018,Gasolina,León,5,Sí,Manual ,Gris,Monovolumen,Ford,Tourneo Connect,Tourneo Connect Titanium 1.0 EcoBoost Auto-Start-Stop 100 CV,100 CV,Monovolumen,165 km/h,14 s,5.6 l/100km,129g CO2/km,4418 mm / 1835 mm / 1852 mm,C,14.490€
