KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
130.0,2010,Gasolina,Mataró,3,Sí,Manual ,Blanco,Utilitario,Fiat,500,500 Pop 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,5.490€
120.0,2018,Diésel,Mataró,3,Sí,Manual ,Blanco,Furgoneta,Renault,Kangoo,Kangoo Combi Privilege 1.5 dCi 80 CV,90 CV,Vehículo comercial,155 km/h, s,5.3 l/100km,g CO2/km,4035 mm / 1672 mm / 1800 mm,Sin etiqueta,9.337€
65.0,2020,Gasolina,Sant Cugat del Vallès,False,Sí,Automático ,Gris claro,Todoterreno,Mazda,CX-30,CX-30 Zenith 2.0 SKYACTIV-X 132 kW (180 CV) AWD Aut.,180 CV,Todoterreno,204 km/h,9.2 s,7 l/100km,128g CO2/km,4395 mm / 1795 mm / 1540 mm,ECO,24.950€
69.0,2021,Diésel,El Prat de Llobregat,False,Sí,Automático ,Negro,Berlina,Volkswagen,Golf,Golf Sportsvan Sport 2.0 TDI BMT 150 CV DSG 6 vel.,150 CV,Monovolumen,210 km/h,9.2 s,4.8 l/100km,125g CO2/km,4338 mm / 1807 mm / 1578 mm,C,21.490€
47.0,2022,Gasolina,El Prat de Llobregat,5,Sí,Manual ,Blanco,Utilitario,KIA,XCeed,XCeed 1.0 T-GDi Drive 88 kW (120 CV),120 CV,Todoterreno,186 km/h,11.3 s,6 l/100km,g CO2/km,4395 mm / 1826 mm / 1483 mm,C,16.490€
12.2,2020,Eléctrico,St. Joan Despi,5,Sí,Automático ,Granate,Sedan,Smart,Forfour,EQ forfour,,Turismo,130 km/h,12.7 s,17.9 l/100km,0g CO2/km,3495 mm / 1665 mm / 1554 mm,Cero,17.900€
32.858,2022,Gasolina,Terrassa,5,Sí,Automático ,Blanco,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) AT8 Elegance,100 CV,Turismo,188 km/h,10.8 s,4.3 l/100km,99g CO2/km,4060 mm / 1765 mm / 1435 mm,C,17.395€
11.776,2022,Gasolina,Terrassa,5,Sí,Manual ,Blanco,Utilitario,SEAT,Ibiza,Ibiza 1.0 TSI 81 kW (110 CV) FR,110 CV,Turismo,195 km/h,10.2 s,5 l/100km,g CO2/km,4059 mm / 1780 mm / 1444 mm,C,17.300€
103.8,2012,Diésel,Reus,5,Sí,Manual ,Azul,Utilitario,Citroen,C4,C4 HDi 90 Tonic,90 CV,Turismo,180 km/h,12.9 s,4.2 l/100km,110g CO2/km,4329 mm / 1789 mm / 1489 mm,B,9.500€
50.0,2024,gasolina,Guadalajara,4,Sí,Automático ,Rojo,Sedán,Alfa Romeo,Giulia,Giulia 2.0 Turbo 206 kW (280 CV) Veloce Aut. 8 vel. AWD,280 CV,Turismo,240 km/h,5.2 s,8 l/100km,g CO2/km,4650 mm / 1860 mm / 1438 mm,C,57.840€
50.0,2024,Diésel,Guadalajara,5,Sí,Automático ,Azul,Todoterreno,Alfa Romeo,Stelvio,Stelvio 2.2 Diesel 154 kW (210 CV) Estrema Q4,210 CV,Todoterreno,215 km/h,6.6 s,6.2 l/100km,g CO2/km,4687 mm / 1903 mm / 1693 mm,C,63.575€
1.0,2024,Diésel,Guadalajara,5,Sí,Automático ,Blanco,Todoterreno,Alfa Romeo,Tonale,Tonale 1.6 Diesel 130 TCT Veloce,130 CV,Todoterreno,194 km/h,10.9 s,5.4 l/100km,g CO2/km,4528 mm / 1841 mm / 1601 mm,C,36.010€
50.0,2024,gasolina,Guadalajara,5,Sí,Automático ,Verde,Todoterreno,False,False,False,160 CV,False,False,False,False,False,False,False,46.005€
1.0,2024,Diésel,Guadalajara,5,Sí,Automático ,Verde,Monovolumen,Peugeot,Rifter,Rifter Long GT BlueHDi 130 EAT8,130 CV,Vehículo comercial, km/h, s,5.8 l/100km,g CO2/km,4755 mm / 1848 mm / 1837 mm,C,34.300€
1.0,2024,Diésel,Guadalajara,5,Sí,Automático ,Azul,puertas:,Peugeot,Rifter,Rifter Standard GT BlueHDi 130 EAT8,130 CV,Vehículo comercial, km/h, s,5.7 l/100km,g CO2/km,4405 mm / 1848 mm / 1818 mm,C,32.500€
1.0,2024,Diésel,Guadalajara,5,Sí,Automático ,Verde,puertas:,Peugeot,Rifter,Rifter Standard GT BlueHDi 130 EAT8,130 CV,Vehículo comercial, km/h, s,5.7 l/100km,g CO2/km,4405 mm / 1848 mm / 1818 mm,C,32.500€
1.0,2024,Diésel,Guadalajara,5,Sí,Manual ,Blanco,puertas:,Peugeot,Rifter,Rifter Allure Standard BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,4.3 l/100km,112g CO2/km,4403 mm / 1848 mm / 1796 mm,C,27.600€
215.0,2018,Diésel,Ajalvir,5,Sí,Manual ,Blanco,Todoterreno,Opel,Crossland X,Crossland X Design Line 1.5 Diesel Start&Stop 75 kW (102 CV),102 CV,Monovolumen,178 km/h,11.7 s,4 l/100km,105g CO2/km,4212 mm / 1765 mm / 1605 mm,C,10.500€
67.0,2018,Diésel,Ajalvir,5,Sí,Manual ,Rojo,puertas:,Mazda,MAZDA3,3 5p 1.5 Diesel 77 kW (105 CV) Black Tech Edition,105 CV,Turismo,185 km/h,11 s,3.8 l/100km,99g CO2/km,4470 mm / 1795 mm / 1465 mm,C,16.900€
170.974,2002,Diésel,Baza,4,Sí,Manual ,Plateado,Furgoneta,Volkswagen,T4,Bora Highline 1.9 TDI 115 CV 4Motion,102 CV,Turismo,192 km/h,11.1 s,6.1 l/100km,g CO2/km,4376 mm / 1735 mm / 1444 mm,Sin etiqueta,11.900€
101.0,2019,Gasolina,Pamplona/iruña,5,Sí,Manual ,Beige,4,Ford,EcoSport,EcoSport Trend 1.0 EcoBoost 73 kW (100 CV) S&S,92 CV,Todoterreno,170 km/h,11.9 s,5.3 l/100km,121g CO2/km,4096 mm / 1765 mm / 1645 mm,C,14.000€
177.0,2019,Diésel,Coria del Río,5,Sí,Manual ,Blanco,Turismo,SEAT,Ibiza,Ibiza 1.6 TDI 70 kW (95 CV) Start&Stop Reference Plus,95 CV,Turismo,182 km/h,11.3 s,3.8 l/100km,100g CO2/km,4059 mm / 1780 mm / 1444 mm,C,10.950€
120.439,2018,Híbrido Enchufable (PHEV),Málaga,5,Sí,Manual ,Negro,Suv,False,False,False,320 CV,False,False,False,False,False,False,False,33.900€
96.486,2018,,Málaga,5,Sí,Manual ,Negro,puertas:,Mercedes-Benz,180,Vaneo 1.9 Imagination,136 CV,Monovolumen,180 km/h,11.1 s,8.2 l/100km,g CO2/km,4192 mm / 1742 mm / 1830 mm,B,18.650€
216.0,2004,Diésel,Málaga,5,Sí,Manual ,Gris,Monovolumen,Renault,Grand Scenic,Grand Scenic 1.9 dCi 120CV Confort Expression,120 CV,Monovolumen,188 km/h,12.7 s,6 l/100km,g CO2/km,4493 mm / 1810 mm / 1636 mm,Sin etiqueta,2.900€
223.4,2010,Diésel,Málaga,5,Sí,Manual ,Plateado,Station,Opel,Insignia,Insignia 5p Cosmo 2.0 CDTI 130 CV,130 CV,Turismo,205 km/h,11.1 s,5.8 l/100km,154g CO2/km,4830 mm / 1856 mm / 1498 mm,B,5.000€
96.4,2009,Gasolina,Málaga,5,Sí,Manual ,Plateado,Monovolumen,Opel,Agila,Agila Essentia 1.2 16V 86 CV,86 CV,Monovolumen,175 km/h,12.3 s,5.5 l/100km,131g CO2/km,3740 mm / 1680 mm / 1590 mm,C,4.500€
147.6,2004,Gasolina,Málaga,5,Sí,Manual ,Plateado,Monovolumen,Opel,Meriva,Meriva Enjoy 1.8 XE,125 CV,Monovolumen,190 km/h,11.3 s,7.9 l/100km,g CO2/km,4042 mm / 1694 mm / 1624 mm,C,2.790€
89.0,2001,Gasolina,Málaga,4,Sí,Manual ,Rojo,Turismo,Chrysler,Stratus,Stratus LE 2.0,133 CV,Turismo,200 km/h,10.9 s,8.2 l/100km,g CO2/km,4746 mm / 1822 mm / 1374 mm,B,4.500€
105.5,2004,Gasolina,Málaga,4,Sí,Manual ,Azul,Sedan,Chrysler,SEBRING,Sebring LX 2.0,141 CV,Turismo,200 km/h,11 s,8.4 l/100km,g CO2/km,4846 mm / 1791 mm / 1394 mm,B,2.990€
195.0,2006,Gasolina,Málaga,4,Sí,Automático ,Negro,Turismo,Audi,A6,A6 2.4 multitronic 7 vel.,177 CV,Turismo,226 km/h,9.2 s,9.8 l/100km,235g CO2/km,4916 mm / 1855 mm / 1459 mm,C,5.500€
369.5,2011,Diésel,Málaga,5,Sí,Manual ,Gris,Turismo,Audi,A3,A3 Sportback Attraction 1.6 TDI e,105 CV,Turismo,194 km/h,11.7 s,3.9 l/100km,102g CO2/km,4292 mm / 1765 mm / 1423 mm,B,5.750€
162.9,2008,Diésel,Málaga,5,Sí,Automático ,Plateado,Suv,BMW,X3,X3 2.0d Aut.,177 CV,Todoterreno,205 km/h,9.2 s,6.7 l/100km,178g CO2/km,4569 mm / 1853 mm / 1674 mm,B,9.500€
140.0,2015,Diésel,Aranguren,5,Sí,Manual ,Marrón,4,Audi,Q5,Q5 2.0 TDI ultra 150 CV,140 CV,Todoterreno,192 km/h,10.9 s,4.9 l/100km,129g CO2/km,4629 mm / 1898 mm / 1627 mm,C,23.900€
159.0,2010,Diésel,Aranguren,5,Sí,Manual ,Gris,Monovolumen,Volkswagen,Touran,Touran Sport 2.0 TDI 140 CV,140 CV,Monovolumen,200 km/h,10.2 s,6 l/100km,159g CO2/km,4407 mm / 1794 mm / 1644 mm,B,10.900€
10.5,2023,Diésel,San Javier,5,Sí,Automático ,Negro,4,Audi,Q3,Q3 design edition 2.0 TDI 110 kW (150 CV) S tronic 7 vel.,150 CV,Todoterreno,204 km/h,9.3 s,4.9 l/100km,128g CO2/km,4388 mm / 1831 mm / 1590 mm,C,49.500€
219.721,2008,Gasolina,Miengo,5,Sí,Manual ,Gris,Turismo,Ford,Fiesta,Fiesta 5p Ambiente 1.3 70 CV,68 CV,Turismo,161 km/h,17.3 s,6.2 l/100km,144g CO2/km,3916 mm / 1683 mm / 1463 mm,C,2.999€
223.516,2002,Gasolina,Miengo,4,Sí,Manual ,Gris,Tres,Volkswagen,Passat,Passat Edition 1.6 102 CV,102 CV,Turismo,192 km/h,12.7 s,7.7 l/100km,g CO2/km,4703 mm / 1746 mm / 1462 mm,B,1.999€
230.734,2005,Diésel,Arganda del Rey,5,No,Manual ,False,Monovolumen,Renault,Scenic,Scenic 1.5 dCi 100 CV Exception,100 CV,Monovolumen,172 km/h,14.1 s,5.1 l/100km,g CO2/km,4259 mm / 1805 mm / 1621 mm,Sin etiqueta,2.250€
186.396,2018,Diésel,Arganda del Rey,5,Sí,Manual ,Blanco,Station,Peugeot,308,308 SW Active 1.5 BlueHDi 130 S&S,131 CV,Turismo familiar,203 km/h,10 s,3.6 l/100km,96g CO2/km,4585 mm / 1804 mm / 1470 mm,C,10.370€
176.907,2016,Diésel,Arganda del Rey,4,Sí,Manual ,Blanco,Furgoneta,Peugeot,Partner,Partner Tepee Acces 1.6 BlueHDi 75,75 CV,Vehículo comercial,156 km/h,15.1 s,4.3 l/100km,113g CO2/km,4384 mm / 1810 mm / 1801 mm,C,9.540€
84.382,2017,Diésel,Lleida,5,Sí,Automático ,Gris,4x4,Jaguar,F-pace,F-PACE 3.0 TDV6 221 kW (300 CV) AWD Auto Pure,300 CV,Todoterreno,241 km/h,6.2 s,6 l/100km,159g CO2/km,4731 mm / 1936 mm / 1652 mm,C,29.700€
89.0,2019,Diésel,Torrejón de Ardoz,3,Sí,Manual ,Blanco,Furgoneta,Fiat,Fiorino,Fiorino Combi Adventure 1.3 Multijet 75cv,80 CV,Vehículo comercial,155 km/h, s,4.3 l/100km,113g CO2/km,3959 mm / 1716 mm / 1721 mm,B,9.950€
92.0,2016,Diésel,Torrejón de Ardoz,3,Sí,Manual ,Rojo,Furgoneta,Fiat,Fiorino,Fiorino Combi Adventure 1.3 Multijet 75cv,75 CV,Vehículo comercial,155 km/h, s,4.3 l/100km,113g CO2/km,3959 mm / 1716 mm / 1721 mm,B,8.450€
124.0,2019,Gasolina,Torrejón de Ardoz,4,Sí,Manual ,Blanco,Furgoneta,False,False,False,100 CV,False,False,False,False,False,False,False,16.950€
151.0,2016,Diésel,Torrejón de Ardoz,4,Sí,Manual ,Blanco,Furgoneta,Ford,Transit Connect,Connect Kombi Batalla Corta 1.8 TDCi 110cv,100 CV,Vehículo comercial,165 km/h,12.5 s,6 l/100km,163g CO2/km,4278 mm / 1795 mm / 1824 mm,B,12.950€
137.0,2019,Diésel,Torrejón de Ardoz,4,Sí,Manual ,Blanco,Furgoneta,Citroen,Jumper,Jumper HDi 110 Combi 30L1H1,109 CV,Vehículo comercial,140 km/h, s,7.1 l/100km,187g CO2/km,4963 mm / 2050 mm / 2254 mm,B,17.950€
93.0,2019,Diésel,Torrejón de Ardoz,3,Sí,Manual ,Blanco,Furgoneta,Citroen,Berlingo,Nuevo Berlingo Combi SX Multispace 1.6 HDi 90,100 CV,Vehículo comercial,160 km/h,14.3 s,5.7 l/100km,150g CO2/km,4380 mm / 1810 mm / 1801 mm,B,12.950€
49.0,2017,Diésel,Torrejón de Ardoz,4,Sí,Manual ,Blanco,Furgoneta,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 95 Confort 5 plazas,95 CV,Vehículo comercial,145 km/h,15.9 s,5.6 l/100km,148g CO2/km,4959 mm / 1920 mm / 1890 mm,C,19.950€
171.0,2017,Diésel,Torrejón de Ardoz,4,Sí,Manual ,Blanco,Furgoneta,Fiat,Doblo,Dobló Panorama Emotion 1.6 Multijet 105 7 plazas,105 CV,Vehículo comercial,164 km/h,13.4 s,5.2 l/100km,138g CO2/km,4390 mm / 1832 mm / 1845 mm,B,8.750€
155.0,2017,Diésel,Torrejón de Ardoz,3,Sí,Manual ,Blanco,Furgoneta,Citroen,Berlingo,Nuevo Berlingo Combi SX Multispace 1.6 HDi 90,100 CV,Vehículo comercial,160 km/h,14.3 s,5.7 l/100km,150g CO2/km,4380 mm / 1810 mm / 1801 mm,B,11.950€
93.0,2019,Gasolina,Torrejón de Ardoz,3,Sí,Manual ,Azul,Furgoneta,Fiat,Doblo,Dobló Panorama Easy 1.4 T-JET 120,120 CV,Vehículo comercial,172 km/h,12.3 s,7.2 l/100km,169g CO2/km,4406 mm / 1832 mm / 1845 mm,C,13.950€
85.0,2018,Diésel,Torrejón de Ardoz,5,Sí,Manual ,Blanco,Berlina,Citroen,C4,C4 BlueHDi 120 S&S Feel Edition,120 CV,Turismo,191 km/h,11 s,3.8 l/100km,100g CO2/km,4329 mm / 1789 mm / 1489 mm,C,12.950€
58.0,2018,Diésel,Torrejón de Ardoz,5,Sí,Manual ,Blanco,Berlina,Citroen,C3,C3 Live Edition BlueHDi 75,75 CV,Turismo,171 km/h,12.9 s,3.5 l/100km,90g CO2/km,3941 mm / 1728 mm / 1524 mm,C,11.450€
32.0,2021,Gasolina,Santurtzi,4,Sí,Automático ,Azul,Turismo,BMW,3 Series,M3 Competition Berlina,510 CV,Turismo,250 km/h,3.9 s,9.8 l/100km,g CO2/km,4794 mm / 1903 mm / 1433 mm,C,91.990€
260.0,0,Diésel,Santurtzi,5,Sí,Manual ,Azul,Station,Skoda,Octavia,Octavia Combi Collection 1.6 TDI CR 105 CV,105 CV,Turismo familiar,189 km/h,11.9 s,4.5 l/100km,119g CO2/km,4569 mm / 1769 mm / 1468 mm,B,4.490€
163.0,2012,Gasolina,Málaga,5,Sí,Secuencial ,Blanco,Dos,Volkswagen,Golf,"Golf 5p GTI Edición ""35"" 2.0 TSI 235 CV DSG",235 CV,Turismo,246 km/h,6.6 s,8 l/100km,185g CO2/km,4213 mm / 1779 mm / 1469 mm,C,17.900€
87.0,2011,Gasolina,Málaga,5,Sí,Manual ,Blanco,Dos,Opel,Corsa,Corsa 5p Club 1.0 12v,65 CV,Turismo,155 km/h,17 s,5.6 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,5.900€
25.543,2022,Gasolina,Calvià,5,Sí,Manual ,Plateado,4,Renault,Captur,Captur Intens TCe 74 kW (100 CV),90 CV,Todoterreno,173 km/h,13.3 s,6 l/100km,g CO2/km,4227 mm / 1797 mm / 1576 mm,C,18.900€
87.0,2016,Diésel,Córdoba,5,Sí,Manual ,Azul,Sedan,Peugeot,308,308 SW Active 1.6 e-HDi 115 Blue Lion 7 plazas,110 CV,Turismo familiar,185 km/h,12.5 s,4.6 l/100km,120g CO2/km,4500 mm / 1815 mm / 1555 mm,B,15.495€
114.0,2015,,Córdoba,5,No,Manual ,False,4,SsangYong,Tivoli,Tivoli G16 4x2 Limited,128 CV,Todoterreno,181 km/h, s,6.6 l/100km,154g CO2/km,4202 mm / 1798 mm / 1590 mm,C,10.995€
157.0,2011,Diésel,Córdoba,4,Sí,Manual ,Gris,Tres,BMW,3 Series,318d Berlina,143 CV,Turismo,210 km/h,9.3 s,4.7 l/100km,123g CO2/km,4520 mm / 1817 mm / 1421 mm,B,10.990€
92.0,2020,Diésel,Osuna,5,Sí,Automático ,Blanco,Suv,Volkswagen,Tiguan,Tiguan Advance 2.0 TDI 110 kW (150 CV) DSG 7 vel.,150 CV,Todoterreno,202 km/h,9.3 s,4.8 l/100km,127g CO2/km,4486 mm / 1839 mm / 1654 mm,C,26.990€
70.4,2022,Diésel,Osuna,5,Sí,Automático ,Gris,Suv,SEAT,Tarraco,Tarraco 2.0 TDI 110 kW (150 CV) DSG-7 Start&Stop 4Drive Style 7 plazas,150 CV,Todoterreno,198 km/h,9.8 s,7 l/100km,g CO2/km,4735 mm / 1839 mm / 1658 mm,C,27.490€
142.0,2016,Diésel,Osuna,5,Sí,Manual ,Negro,4,Jeep,Renegade,Renegade 1.6 MultiJet 120 CV Longitude 4x2,120 CV,Todoterreno,187 km/h,10.2 s,4.6 l/100km,120g CO2/km,4255 mm / 1805 mm / 1667 mm,C,13.480€
17.3,2020,Diésel,Osuna,2,Sí,Automático ,Gris,Station,Mercedes-Benz,CLA,CLA 200 d 4MATIC Coupé 7G-DCT,150 CV,Turismo,216 km/h,9 s,4.8 l/100km,123g CO2/km,4630 mm / 1777 mm / 1432 mm,C,31.490€
83.9,2018,Diésel,Osuna,5,Sí,Automático ,Azul,4,BMW,X2,X2 sDrive18d Aut.,150 CV,Todoterreno,207 km/h,9.3 s,4.4 l/100km,114g CO2/km,4360 mm / 1824 mm / 1526 mm,C,22.450€
108.0,2020,Diésel,Osuna,5,Sí,Automático ,Blanco,Turismo,Mercedes-Benz,Clase A,A 200 d 8G-DCT,150 CV,Turismo,220 km/h,8.1 s,4.2 l/100km,107g CO2/km,4419 mm / 1796 mm / 1440 mm,C,24.490€
88.8,2019,Diésel,Osuna,5,Sí,Automático ,Azul,Turismo,Mercedes-Benz,Clase A,A 200 d 8G-DCT,150 CV,Turismo,220 km/h,8.1 s,4.2 l/100km,107g CO2/km,4419 mm / 1796 mm / 1440 mm,C,25.490€
148.0,2013,Gasolina,Mejorada del Campo,5,Sí,Manual ,False,Furgoneta,Nissan,Evalia,Evalia 1.6 109 CV 7 plazas,110 CV,Vehículo comercial,165 km/h, s,7.3 l/100km,169g CO2/km,4400 mm / 1695 mm / 1850 mm,C,13.900€
41.937,2020,Gasolina,Riba Roja de Turia,5,Sí,Manual ,Blanco,Turismo,Audi,A1,A1 Sportback 25 TFSI,95 CV,Turismo,191 km/h,10.8 s,5.6 l/100km,g CO2/km,4029 mm / 1740 mm / 1433 mm,C,15.490€
98.0,2005,Diésel,Málaga,5,Sí,Manual ,Gris,4,Toyota,RAV4,RAV4 5p D4D Luna,116 CV,Todoterreno,170 km/h,12.1 s,7.1 l/100km,g CO2/km,4265 mm / 1735 mm / 1705 mm,Sin etiqueta,8.900€
226.0,1997,Gasolina,Málaga,2,No,Manual ,Blanco,Coupè,False,False,False,116 CV,False,False,False,False,False,False,False,2.950€
266.0,1995,Gasolina,Málaga,2,No,Manual ,Granate,Coupè,False,False,False,116 CV,False,False,False,False,False,False,False,2.950€
105.5,2017,Gasolina,Alpedrete,5,Sí,Manual ,Gris,4x4,False,False,False,114 CV,False,False,False,False,False,False,False,20.750€
150.2,2006,Diésel,Alpedrete,4,Sí,Manual ,Blanco,puertas:,BMW,3 Series,318d Touring,119 CV,Turismo familiar,200 km/h,11 s,5.8 l/100km,g CO2/km,4478 mm / 1739 mm / 1409 mm,Sin etiqueta,7.450€
72.1,2019,Diésel,Alpedrete,5,Sí,Manual ,Gris,4x4,False,False,False,286 CV,False,False,False,False,False,False,False,32.750€
137.3,2019,Gasolina,Alpedrete,5,Sí,Manual ,Negro,puertas:,BMW,1 Series,114i 5p,100 CV,Turismo,195 km/h,11.2 s,5.5 l/100km,129g CO2/km,4324 mm / 1765 mm / 1421 mm,C,16.900€
195.8,2007,Diésel,Alpedrete,5,No,Manual ,Blanco,puertas:,Hyundai,i30,i30 1.6 CRDi 90 Classic,84 CV,Turismo,172 km/h,14.9 s,4.7 l/100km,125g CO2/km,4245 mm / 1775 mm / 1480 mm,B,4.750€
129.2,2011,Diésel,Alpedrete,5,Sí,Manual ,Gris,puertas:,Mercedes-Benz,Clase A,A 160 CDI 5p,80 CV,Monovolumen,170 km/h,15 s,4.9 l/100km,128g CO2/km,3838 mm / 1764 mm / 1593 mm,B,8.450€
21.5,2022,Diésel,Alpedrete,5,Sí,Manual ,Burdeos,4x4,False,False,False,73 CV,False,False,False,False,False,False,False,17.850€
56.862,2021,Diésel,Alpedrete,False,Sí,Manual ,Amarillo,13.950€,Renault,Twingo,Twingo Dynamique 1.5 dCi 65 CV eco2,60 CV,Turismo,164 km/h,14.9 s,4.3 l/100km,113g CO2/km,3600 mm / 1654 mm / 1470 mm,B,13.950€
169.1,2015,Diésel,Alpedrete,5,Sí,Manual ,Negro,Familiares,Audi,A4,A4 Avant 1.9 TDi 110 CV,100 CV,Turismo familiar,192 km/h,11.5 s,5.3 l/100km,g CO2/km,4478 mm / 1733 mm / 1417 mm,Sin etiqueta,12.450€
35.24,2022,Gasolina,Alcorcón,5,Sí,Manual ,False,Coche,Hyundai,i30,i30 5p 1.5 TGDI 48V 118 kW (160 CV) N-Line,159 CV,Turismo,210 km/h,8.4 s,6.3 l/100km,g CO2/km,4340 mm / 1795 mm / 1455 mm,ECO,22.200€
16.966,2023,Gasolina,Sabadell,5,Sí,Manual ,Marrón,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,23.200€
50.4,2021,Gasolina,Sabadell,5,Sí,Automático ,Blanco,SUV,False,False,False,122 CV,False,False,False,False,False,False,False,23.200€
18.25,2021,Gasolina,Sabadell,5,Sí,Manual ,Blanco,Coche,KIA,Picanto,Picanto 1.0 T-GDI X-Line,101 CV,Turismo,180 km/h,10.1 s,4.5 l/100km,104g CO2/km,3670 mm / 1625 mm / 1500 mm,C,14.200€
71.032,2014,Diésel,Cartagena,5,Sí,Manual ,Blanco,Ranchera,KIA,Ceed,cee'd Sportswagon 1.6 CRDi VGT 128 CV Drive,128 CV,Turismo familiar,193 km/h,11.2 s,4.5 l/100km,117g CO2/km,4505 mm / 1780 mm / 1485 mm,B,9.900€
13.323,2023,Gasolina,Palma de Mallorca,5,No,Manual ,Gris,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,28.150€
6.508,2023,Gasolina,Huercal de Almería,5,Sí,Manual ,Gris,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,26.100€
8.584,2023,Gasolina,Huercal de Almería,5,Sí,Manual ,Azul,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,26.100€
18.032,2023,Gasolina,Alicante,5,Sí,Manual ,Gris,Coche,Hyundai,i30,i30 5p 1.5 DPI 81 kW (110 CV) Klass SLX,109 CV,Turismo,187 km/h,12.3 s,6.2 l/100km,g CO2/km,4340 mm / 1795 mm / 1455 mm,C,19.900€
15.0,2024,Gasolina,Huercal de Almería,5,Sí,Manual ,Negro,Coche,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,120 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,23.000€
17.168,2023,Gasolina,Alicante,5,Sí,Manual ,Azul,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,16.500€
12.433,2023,Gasolina,Alicante,5,Sí,Manual ,Blanco,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,16.500€
8.5,2023,Gasolina,Alcobendas,5,No,Manual ,Rojo,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,29.400€
16.506,2023,Gasolina,Alcobendas,5,No,Manual ,Azul,Coche,Hyundai,i30,i30 5p 1.5 DPI 81 kW (110 CV) Klass SLX,109 CV,Turismo,187 km/h,12.3 s,6.2 l/100km,g CO2/km,4340 mm / 1795 mm / 1455 mm,C,18.900€
16.839,2023,Gasolina,Alcobendas,5,No,Manual ,Rojo,Coche,Hyundai,i10,i10 1.0 MPi 66 CV Klass,67 CV,Turismo,155 km/h,14.9 s,4.7 l/100km,108g CO2/km,3665 mm / 1660 mm / 1500 mm,C,13.490€
12.217,2023,Gasolina,Alcobendas,5,No,Manual ,Blanco,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,15.900€
15.742,2023,Gasolina,Alcobendas,5,No,Manual ,Rojo,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,15.900€
12.553,2023,Gasolina,Alcobendas,5,No,Manual ,Gris,Coche,Hyundai,i20,"i20 1.0 T-GDi 73,6 kW (100 CV) Tecno",99 CV,Turismo,188 km/h,10.8 s,5.9 l/100km,g CO2/km,4035 mm / 1734 mm / 1474 mm,C,17.900€
12.207,2023,Gasolina,Alcobendas,5,No,Manual ,Verde,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,15.900€
