KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
39.000,2020,Gasolina,Madrid,5,Sí,Manual ,Rojo,Todoterreno,Honda,HR-V,HR-V 1.5 i-VTEC 96 kW (130 CV) Elegance Navi,130 CV,Todoterreno,192 km/h,10.2 s,5.7 l/100km,130g CO2/km,4335 mm / 1772 mm / 1605 mm,C,20.790€
89.700,2021,Diésel,Burgos,5,Sí,Automático ,Negro,Berlina,Volkswagen,Golf,Golf Life 2.0 TDI 85 kW (115 CV) DSG 7 vel.,115 CV,Turismo,202 km/h,10.4 s,4.5 l/100km,g CO2/km,4284 mm / 1789 mm / 1456 mm,C,20.490€
48.349,2021,Diésel,León,5,Sí,Automático ,Otros,Todoterreno,Alfa Romeo,Stelvio,Stelvio Super 2.2 Diesel 133 kW (180 CV) AT8 Q4,190 CV,Todoterreno,210 km/h,7.6 s,4.8 l/100km,127g CO2/km,4687 mm / 1903 mm / 1671 mm,C,34.490€
40.208,2021,Diésel,León,5,Sí,Automático ,Otros,Todoterreno,Alfa Romeo,Stelvio,Stelvio 2.2 Diesel 154 kW (210 CV) Veloce Q4,210 CV,Todoterreno,215 km/h,6.6 s,6.4 l/100km,g CO2/km,4687 mm / 1903 mm / 1693 mm,C,35.490€
31.890,2020,Diésel,León,5,Sí,Manual ,Otros,Berlina,SEAT,Leon,León 5p 1.6 TDI 85 kW (115 CV) Start&Stop Style VISIO,115 CV,Turismo,197 km/h,9.8 s,4 l/100km,105g CO2/km,4282 mm / 1816 mm / 1459 mm,C,16.990€
11.662,2022,Gasolina,Valladolid,5,Sí,Manual ,Rojo,Berlina,KIA,Rio,Rio 1.2 DPi 62 kW (84 CV) Concept,84 CV,Turismo,173 km/h,13.1 s,5.4 l/100km,g CO2/km,4065 mm / 1725 mm / 1450 mm,C,13.990€
600,2023,Gasolina,Vilanova i la Geltrú,5,Sí,Automático ,Gris,Familiar,Peugeot,308,308 SW Allure 1.2 PureTech 130 S&S EAT8,130 CV,Turismo familiar,203 km/h,10.2 s,5.4 l/100km,125g CO2/km,4585 mm / 1804 mm / 1470 mm,C,23.690€
88.811,2017,Gasolina,Málaga,5,Sí,Manual ,Blanco,Monovolumen,Volkswagen,Golf Sportsvan,Golf 5p Special Edition 1.2 TSI 110 CV BMT,110 CV,Turismo,195 km/h,9.9 s,4.9 l/100km,114g CO2/km,4255 mm / 1799 mm / 1452 mm,C,12.990€
105.000,2019,Diésel,Alicante,5,Sí,Manual ,Blanco,Familiar,SEAT,Leon,León ST 1.6 TDI 105 CV Start&Stop Style,116 CV,Turismo familiar,191 km/h,11.1 s,3.8 l/100km,99g CO2/km,4535 mm / 1816 mm / 1454 mm,C,12.990€
120.400,2017,Gasolina,Móstoles,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,17.890€
16.761,2022,Diésel,Biscay,5,Sí,Automático ,Otros,Monovolumen,Mercedes-Benz,Clase B,B 200 d 8G-DCT,150 CV,Monovolumen,219 km/h,8.3 s,4.4 l/100km,115g CO2/km,4419 mm / 1796 mm / 1562 mm,C,32.780€
24.466,2022,Gasolina,Huércal de Almería,5,Sí,Manual ,Gris,Todoterreno,Jeep,Renegade,Renegade Limited 1.0 Turbo 88 kW (120 CV) 4x2,120 CV,Todoterreno,185 km/h,11.2 s,5.9 l/100km,132g CO2/km,4236 mm / 1805 mm / 1667 mm,C,18.480€
39.932,2022,Gasolina,Córdoba,5,Sí,Manual ,Blanco,Berlina,Fiat,Tipo,Tipo City Cross 1.0 T3 73 kW (100 CV),100 CV,Turismo,183 km/h,12.2 s,5.7 l/100km,g CO2/km,4386 mm / 1802 mm / 1556 mm,C,14.490€
106.160,2019,Diésel,Finestrat,5,Sí,Manual ,Blanco,Monovolumen,Citroen,C4 SpaceTourer,C4 SpaceTourer BlueHDi 120 S&S Feel,130 CV,Monovolumen,189 km/h,11.3 s,3.8 l/100km,100g CO2/km,4438 mm / 1826 mm / 1610 mm,C,14.990€
112.677,2018,Híbrido (Gasolina),Huércal de Almería,5,Sí,Automático ,Naranja,Todoterreno,False,False,False,286 CV,False,False,False,False,False,False,False,55.990€
85.000,2016,Gasolina,Móstoles,5,No,Manual ,Negro,Berlina,Renault,Twingo,Twingo Intens Energy SCe 52 kW (70 CV),,Turismo,151 km/h,14.5 s,4.2 l/100km,95g CO2/km,3595 mm / 1646 mm / 1554 mm,C,8.999€
184.000,2005,Diésel,Móstoles,5,No,Manual ,Azul,Berlina,False,False,False,,False,False,False,False,False,False,False,2.299€
260.000,2008,Diésel,Mejorada del Campo,3,No,Manual ,Negro,Berlina,False,False,False,,False,False,False,False,False,False,False,3.899€
32.000,2020,Diésel,Barcelona,2,Sí,Automático ,Gris,Cabriolet,Mercedes-Benz,Clase C,C 220 d Cabrio,194 CV,Descapotable,233 km/h,7.5 s,4.8 l/100km,126g CO2/km,4686 mm / 1810 mm / 1409 mm,C,37.900€
100.000,2018,Diésel,Sant Just Desvern,False,Sí,Automático ,Blanco,Todoterreno,Mercedes-Benz,GLC,GLC 220 d 4MATIC Coupé,170 CV,Todoterreno,210 km/h,8.3 s,5 l/100km,131g CO2/km,4732 mm / 1890 mm / 1602 mm,C,37.900€
99.640,2019,Diésel,Rivas Vaciamadrid,5,Sí,Automático ,Gris,Berlina,Audi,A3,A3 Sportback 2.0 TDI S tronic Ambition,150 CV,Turismo,207 km/h,9.2 s,5.8 l/100km,154g CO2/km,4286 mm / 1765 mm / 1423 mm,B,23.490€
23.000,2021,Gasolina,Carcaixent,5,Sí,Manual ,Gris,Turismo,Volkswagen,Polo,Polo Edition 1.0 55 kW (75 CV),75 CV,Turismo,170 km/h,14.9 s,4.8 l/100km,110g CO2/km,4053 mm / 1751 mm / 1461 mm,C,14.490€
129.000,2016,Diésel,Toda España,5,Sí,Manual ,Granate,4,Hyundai,TUCSON,Tucson 1.7 CRDi 85 kW (115 CV) 4x2 BlueDrive Essence,116 CV,Todoterreno,176 km/h,13.7 s,4.6 l/100km,119g CO2/km,4475 mm / 1850 mm / 1645 mm,C,16.500€
175.000,2013,Diésel,Córdoba,5,Sí,Manual ,Granate,Sedan,Volkswagen,Golf,Golf 5p Rabbit 1.6 TDI 90 CV,81 CV,Turismo,178 km/h,12.9 s,4.5 l/100km,118g CO2/km,4199 mm / 1779 mm / 1479 mm,B,12.495€
118.000,2019,Gasolina,Córdoba,5,Sí,Manual ,Rojo,Turismo,Audi,A1,A1 Sportback Adrenalin 30 TFSI,116 CV,Turismo,203 km/h,9.5 s,5.6 l/100km,g CO2/km,4029 mm / 1740 mm / 1433 mm,C,17.990€
141.183,2017,Diésel,Manzanares,5,Sí,Manual ,Gris,Monovolumen,Renault,Scenic,Grand Scénic Dynamique dCi 110 5 plazas,110 CV,Monovolumen,180 km/h,12.5 s,4.9 l/100km,127g CO2/km,4560 mm / 1845 mm / 1645 mm,B,14.600€
145.000,2019,Diésel,Benalup Casas Viejas,5,Sí,Manual ,Blanco,4,Peugeot,3008,3008 Active 1.6 BlueHDi 120 S&S,120 CV,Todoterreno,189 km/h,11.2 s,4 l/100km,104g CO2/km,4447 mm / 1841 mm / 1624 mm,C,18.500€
116.200,2018,Gasolina,Alpedrete,5,Sí,Manual ,Blanco,4x4,Peugeot,5008,5008 GT Line 1.2 PureTech 130 S&S,121 CV,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,22.900€
89.958,2017,Diésel,Alpedrete,5,Sí,Manual ,Blanco,puertas:,False,False,False,55 CV,False,False,False,False,False,False,False,9.900€
1.000,2023,Gasolina,Sedaví,5,No,Manual ,Rojo,SUV,Hyundai,Bayon,Bayon 1.0 T-GDi 100 CV Essence,99 CV,Todoterreno,183 km/h,10.7 s,5.4 l/100km,g CO2/km,4180 mm / 1775 mm / 1500 mm,C,23.500€
8.500,2022,Gasolina,Burlada (pamplona),5,No,Manual ,Negro,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS Line +,100 CV,Turismo,188 km/h,9.9 s,5.2 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,18.500€
1,2023,Diésel,La Puebla de Montalban,5,No,Automático ,Gris,Berlina,Peugeot,308,308 SW Active BlueHDi 130 S&S EAT8,130 CV,Turismo familiar,205 km/h,9.7 s,4.8 l/100km,g CO2/km,4585 mm / 1804 mm / 1470 mm,C,29.890€
1,2023,Gasolina,La Puebla de Montalban,5,No,Manual ,Gris,Berlina,Peugeot,308,308 5p GT Pack PureTech 130 S&S,130 CV,Turismo,200 km/h,10.8 s,5.8 l/100km,g CO2/km,4253 mm / 1804 mm / 1472 mm,C,26.000€
42.388,2020,Gasolina,Talavera de la Reina,5,No,Automático ,Azul,Todoterreno/SUV,Audi,Q3,Q3 2.0 TFSI 180 CV quattro S tronic 7 vel.,190 CV,Todoterreno,217 km/h,7.6 s,6.5 l/100km,150g CO2/km,4388 mm / 1831 mm / 1590 mm,C,39.800€
44.624,2016,Gasolina,Zaragoza,5,No,Manual ,Blanco,Todoterreno/SUV,Fiat,500X,500X Pop Star 1.6 E-Torq 81 kW (110 CV) 4x2,110 CV,Todoterreno,180 km/h,11.5 s,6.4 l/100km,147g CO2/km,4248 mm / 1796 mm / 1600 mm,C,14.900€
15,2023,Gasolina,Zaragoza,5,No,Manual ,Rojo,Todoterreno/SUV,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10.3 s,5.2 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,21.900€
15,2023,Gasolina,Zaragoza,5,No,Automático ,Rojo,Berlina,SEAT,Ibiza,Ibiza 1.5 TSI 110 kW (150 CV) DSG-7 Start&Stop FR Go,150 CV,Turismo,219 km/h,8.2 s,6.1 l/100km,g CO2/km,4059 mm / 1780 mm / 1444 mm,C,23.900€
77.030,2019,Gasolina,Cordovilla,5,No,Manual ,Azul,Monovolumen,Ford,Grand C-MAX,Grand C-MAX Business 1.0 Ecoboost Auto-Start-Stop 92 kW (125 CV) 5 plazas,125 CV,Monovolumen,185 km/h,11.6 s,5.9 l/100km,134g CO2/km,4519 mm / 1828 mm / 1642 mm,C,15.900€
51.200,2020,Gasolina,Burlada,5,No,Manual ,Naranja,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,15.900€
54.084,2021,Gasolina,Burlada,5,No,Manual ,Negro,Berlina,Peugeot,308,308 SW Business Line PureTech 110 S&S,110 CV,Turismo familiar,189 km/h,11.5 s,5.7 l/100km,101g CO2/km,4585 mm / 1804 mm / 1470 mm,C,15.500€
129.000,2016,Diésel,Noain   Pamplona,4,No,Automático ,Plateado,Sedan,Volkswagen,Passat,Passat Advance 2.0 TDI BMT 150 CV DSG6,150 CV,Turismo,218 km/h,8.7 s,4.5 l/100km,118g CO2/km,4767 mm / 1832 mm / 1456 mm,C,17.500€
10,2023,Gasolina,Valencia,5,No,Manual ,Gris,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS Line,100 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,19.500€
19.980,2022,Gasolina,Vic,5,No,Manual ,Negro,Crossover,Opel,Crossland,Crossland X Edition 1.2 Turbo Start&Stop 81 kW (110 CV),110 CV,Monovolumen,187 km/h,10.9 s,5 l/100km,107g CO2/km,4212 mm / 1765 mm / 1605 mm,C,20.990€
34.480,2022,Diésel,Córdoba,5,No,Automático ,Gris grafito metalizado,Vehículo,Mercedes-Benz,Clase V,V 220 d Exclusive Largo,163 CV,Monovolumen,195 km/h,11 s,6.2 l/100km,162g CO2/km,5140 mm / 1928 mm / 1880 mm,C,60.500€
3.332,2023,Diésel,La Laguna,5,No,Automático ,Manufaktur rojo jacinto m,4x4,Mercedes-Benz,GLC,GLC 220 d 4MATIC,197 CV,Todoterreno,219 km/h,8 s,5.2 l/100km,g CO2/km,4716 mm / 1890 mm / 1640 mm,ECO,67.800€
94.675,2018,Diésel,Córdoba,4,No,Automático ,Plata,puertas:,Audi,Q3,Q3 design edition 2.0 TDI 110 kW (150 CV) S tronic 7 vel.,150 CV,Todoterreno,204 km/h,9.3 s,4.9 l/100km,128g CO2/km,4388 mm / 1831 mm / 1590 mm,C,25.900€
11.896,2023,Híbrido,La Laguna,5,No,Automático ,Manufaktur rojo patagonia,Berlina,False,False,False,163 CV,False,False,False,False,False,False,False,41.600€
6.500,2023,Eléctrico,Barcelona,4,No,Automático ,Gris alpino,Berlina,Mercedes-Benz,EQE,AMG EQE 53 4MATIC+ Edition,625 CV,Turismo,220 km/h,3.5 s,20.5 l/100km,0g CO2/km,4946 mm / 1936 mm / 1492 mm,Cero,125.000€
4,2023,Gasolina,Lardero,4,No,Manual ,Blanco Ártico,Vehículo,Mercedes-Benz,Citan,Citan Tourer Base 110 75 kW (102 CV),102 CV,Vehículo comercial,168 km/h,14.7 s,6.8 l/100km,g CO2/km,4498 mm / 1859 mm / 1811 mm,C,27.900€
1.100,2023,Gasolina,Lugo,5,No,Automático ,Lunar white,4x4,False,False,False,213 CV,False,False,False,False,False,False,False,38.900€
27.541,2020,Gasolina,Zaragoza,5,No,Manual ,Cassa white (sólido),4x4,KIA,XCeed,XCeed 1.0 T-GDi Drive 88 kW (120 CV),120 CV,Todoterreno,186 km/h,11.3 s,6.6 l/100km,g CO2/km,4395 mm / 1826 mm / 1483 mm,C,18.900€
12.402,2022,Gasolina,Zaragoza,5,No,Manual ,Signal red (metalizado) /,4x4,KIA,Stonic,Stonic 1.0 T-GDi Concept Eco-Dynamics 73 kW (100 CV),100 CV,Todoterreno,179 km/h,10.8 s,5.3 l/100km,123g CO2/km,4140 mm / 1760 mm / 1520 mm,C,19.900€
77.823,2019,Otros,Zaragoza,5,No,Manual ,Olivine grey (mica),4x4,Hyundai,TUCSON,Tucson 1.6 CRDi 85 kW (116 CV) 4x2 Klass,116 CV,Todoterreno,175 km/h,11.8 s,4.9 l/100km,130g CO2/km,4480 mm / 1850 mm / 1645 mm,C,24.500€
5.083,2023,Eléctrico,Terrassa,4,No,Automático ,Manufaktur gris alpino es,Berlina,Mercedes-Benz,EQE,EQE 350 Edition,292 CV,Turismo,210 km/h,6.4 s,16.8 l/100km,0g CO2/km,4946 mm / 1936 mm / 1510 mm,Cero,72.500€
10,2023,Eléctrico,Espinardo,5,No,Automático ,Steel grey,Berlina,KIA,Niro,e-Niro Drive 150 kW (204 CV) 65 kWh,204 CV,Todoterreno,167 km/h,7.8 s,16.2 l/100km,0g CO2/km,4420 mm / 1825 mm / 1570 mm,Cero,38.600€
83.000,2010,Diésel,Elche,5,Sí,Automático ,Blanco,Berlina,Volkswagen,Polo,Polo 5p Advance 1.6 TDI 90 CV DSG 7 vel.,,Turismo,180 km/h,11.5 s,4.3 l/100km,112g CO2/km,3970 mm / 1682 mm / 1462 mm,B,9.900€
10,2023,Híbrido (Gasolina),Castelló,5,Sí,Manual ,Blanco,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,15.100€
10,2023,Híbrido (Gasolina),Castelló,5,Sí,Manual ,Blanco,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,15.100€
10,2023,Diésel,Castelló,4,Sí,Manual ,Blanco,Monovolumen,Fiat,Ducato,Ducato Panorama Corto 2.3 Multijet 150,140 CV,Vehículo comercial,162 km/h, s,7.1 l/100km,186g CO2/km,4963 mm / 2050 mm / 2254 mm,B,39.000€
1,2023,Diésel,Sevilla,5,Sí,Automático ,Gris,Todoterreno,DS,7,7 Crossback BlueHDi 130 Automático Performance Line,130 CV,Todoterreno,195 km/h,10.7 s,5.2 l/100km,g CO2/km,4570 mm / 1895 mm / 1620 mm,C,42.829€
1,2023,Gasolina,Sevilla,5,Sí,Automático ,Gris,Berlina,DS,4,4 Performance Line PureTech 130 EAT8,130 CV,Turismo,210 km/h,11.6 s,6.1 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,C,35.569€
1,2023,Híbrido Enchufable (PHEV),Sevilla,5,Sí,Automático ,Blanco,Berlina,DS,4,4 Cross Rivoli E-TENSE 225,225 CV,Turismo,233 km/h,7.7 s,1.3 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,Cero,47.199€
117.297,2018,Híbrido (Gasolina),Sevilla,5,Sí,Automático ,Gris,Berlina,Toyota,C-HR,C-HR Hybrid Advance,122 CV,Todoterreno,170 km/h,11 s,3.9 l/100km,86g CO2/km,4360 mm / 1795 mm / 1555 mm,ECO,18.900€
2,2023,Gasolina,Cádiz,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X PureTech 180 EAT8 Shine,179 CV,Turismo,230 km/h,8.8 s,6.5 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,C,29.990€
2,2023,Gasolina,Cádiz,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X PureTech 180 EAT8 Shine Pack,179 CV,Turismo,230 km/h,8.8 s,6.5 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,C,29.990€
1,2023,Gasolina,Cádiz,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X PureTech 130 EAT8 Shine,130 CV,Turismo,213 km/h,11.3 s,6.1 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,C,24.990€
1,2023,Diésel,Leganés,5,Sí,Automático ,Gris,Familiar,Peugeot,508,508 SW Allure BlueHDi 130 S&S EAT8,130 CV,Turismo familiar,210 km/h,10.1 s,3.9 l/100km,101g CO2/km,4790 mm / 1860 mm / 1420 mm,C,31.495€
131.399,2017,Diésel,Leganes,5,Sí,Manual ,Negro,Monovolumen,Citroen,Grand C4 Picasso,Grand C4 Picasso Business HDi 110 Euro4 5 plazas,115 CV,Monovolumen,180 km/h,12.7 s,5.3 l/100km,140g CO2/km,4590 mm / 1830 mm / 1680 mm,B,13.490€
74.476,2016,Diésel,Quart de Poblet,5,Sí,Automático ,Blanco,Todoterreno,Volkswagen,Touareg,Touareg Pure 3.0 V6 TDI 204 CV BlueMotion Technology,204 CV,Todoterreno,206 km/h,8.5 s,7 l/100km,184g CO2/km,4795 mm / 1940 mm / 1709 mm,B,27.950€
68.485,2020,Gasolina,Valladolid,5,Sí,Manual ,Gris,Utilitario,Opel,Astra,Astra Sports Tourer GS Line 1.2 Turbo 96 kW (130 CV),130 CV,Turismo familiar,215 km/h,10.7 s,5.3 l/100km,99g CO2/km,4702 mm / 1809 mm / 1510 mm,C,15.950€
52.261,2019,Diésel,Fontellas,5,Sí,Manual ,Gris,Utilitario,Mercedes-Benz,Clase A,A 180 CDI BlueEFFICIENCY,116 CV,Turismo,190 km/h,11.3 s,3.8 l/100km,98g CO2/km,4292 mm / 1780 mm / 1433 mm,B,22.890€
22.751,2022,Híbrido (Gasolina),Palma de Mallorca,2,Sí,Manual ,Negro,Cabriolet,False,False,False,70 CV,False,False,False,False,False,False,False,19.900€
33.695,2022,Híbrido (Gasolina),Palma de Mallorca,2,Sí,Manual ,Blanco,Cabriolet,False,False,False,70 CV,False,False,False,False,False,False,False,18.550€
96.700,2016,Gasolina,Castilleja de la Cuesta,5,Sí,Manual ,Violeta,Utilitario,Peugeot,108,108 5p Allure 1.2 PureTech 82,82 CV,Turismo,170 km/h,10.9 s,4.3 l/100km,99g CO2/km,3475 mm / 1615 mm / 1460 mm,C,8.700€
16.396,2022,Gasolina,Zaragoza,5,Sí,Automático ,Blanco,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 130 S&S EAT6 Shine,131 CV,Todoterreno,197 km/h,9.2 s,6.3 l/100km,g CO2/km,4154 mm / 1756 mm / 1597 mm,C,21.500€
109.025,2019,Diésel,Salamanca,5,Sí,Automático ,Beige,Familiar,Ford,Focus,Focus Active Sportbreak 2.0 EcoBlue 110 kW (150 CV) Aut. 8 vel.,150 CV,Turismo familiar,203 km/h,9.5 s,4.4 l/100km,116g CO2/km,4693 mm / 1844 mm / 1532 mm,C,15.990€
134.874,2019,Diésel,Gipuzkoa,4,Sí,Manual ,Otros,Berlina,Volkswagen,Passat,Passat Advance 2.0 TDI 140 CV,150 CV,Turismo,209 km/h,9.8 s,5.8 l/100km,153g CO2/km,4765 mm / 1820 mm / 1472 mm,B,17.390€
47.000,2021,Híbrido (Gasolina),Viladecans,5,Sí,Automático ,Blanco,Berlina,KIA,Niro,Niro 1.6 HEV Drive,141 CV,Todoterreno,164 km/h,11.5 s,4.9 l/100km,86g CO2/km,4355 mm / 1805 mm / 1535 mm,ECO,21.990€
39.986,2020,Gasolina,Málaga,5,Sí,Manual ,Azul,Todoterreno,Jeep,Compass,Compass Limited 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.2 l/100km,143g CO2/km,4394 mm / 1819 mm / 1629 mm,C,20.490€
38.530,2016,Diésel,Castellón de la Plana,5,Sí,Manual ,Gris,Monovolumen,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 115 S&S 6v Confort 7 plazas,116 CV,Vehículo comercial,160 km/h,13.4 s,5.2 l/100km,137g CO2/km,4959 mm / 1920 mm / 1890 mm,C,19.790€
152.065,2019,Diésel,Pamplona,5,Sí,Automático ,Otros,Familiar,Audi,A4,A4 Avant Advanced edition 35 TDI S tronic 7 vel.,163 CV,Turismo familiar,213 km/h,9.2 s,4.4 l/100km,115g CO2/km,4725 mm / 1842 mm / 1434 mm,C,19.290€
53.350,2019,Gasolina,Alcorcón,5,Sí,Manual ,Blanco,Berlina,Ford,Fiesta,Fiesta 5p Trend 1.4,85 CV,Turismo,175 km/h,12.2 s,5.7 l/100km,130g CO2/km,3950 mm / 1722 mm / 1481 mm,C,12.490€
199.000,2005,Gasolina,Móstoles,3,No,Manual ,Negro,Berlina,Renault,Clio,Clio 3p 1.4 16v Dynamique,,Turismo,185 km/h,10.5 s,6.7 l/100km,g CO2/km,3812 mm / 1639 mm / 1417 mm,B,3.799€
289.000,2005,Diésel,Mejorada del Campo,4,No,Manual ,Blanco,Vehículo,Peugeot,Partner,Partner Combiespace 2.0 HDi 90,,Vehículo comercial,160 km/h,13.4 s,5.8 l/100km,154g CO2/km,4137 mm / 1724 mm / 1810 mm,B,1.999€
190.000,2004,Diésel,Mejorada del Campo,3,No,Manual ,Negro,Berlina,Citroen,C2,C2 HDi 70 X,,Turismo,166 km/h,13.5 s,4.1 l/100km,g CO2/km,3666 mm / 1659 mm / 1461 mm,Sin etiqueta,3.499€
142.000,2011,Gasolina,Móstoles,4,No,Manual ,Blanco,Berlina,Chevrolet,Cruze,Cruze 1.6 LS,,Turismo,185 km/h,12.5 s,6.8 l/100km,159g CO2/km,4597 mm / 1788 mm / 1477 mm,C,4.799€
310.000,2008,Gasolina,Móstoles,2,No,Manual ,Negro,Deportivo,Audi,S5,R8 4.2 FSI quattro,,Coupé,301 km/h,4.6 s,14.6 l/100km,349g CO2/km,4431 mm / 1904 mm / 1252 mm,C,12.799€
258.000,2017,Diésel,Sentmenat,False,No,Automático ,Gris-negro,Familiar,Audi,A4,A4 3.0 TDI 218 CV quattro S tronic,218 CV,Turismo,250 km/h,6.3 s,4.4 l/100km,115g CO2/km,4726 mm / 1842 mm / 1427 mm,C,18.500€
53.000,2021,Diésel,Toledo,4,Sí,Automático ,Gris,Berlina,Mercedes-Benz,CLA,C 220 d Berlina,190 CV,Turismo,240 km/h,6.9 s,4.4 l/100km,117g CO2/km,4686 mm / 1810 mm / 1442 mm,C,39.900€
145,1994,Diésel,Arbúcies,4,No,Manual ,Blanco,Vehículo,False,False,False,,False,False,False,False,False,False,False,5.995€
237.459,2004,Gasolina,Arbúcies,5,No,Manual ,Plateado,Familiar,Citroen,Berlingo,Berlingo 1.4i Combi SX Plus,75 CV,Vehículo comercial,150 km/h,14.6 s,7.5 l/100km,g CO2/km,4108 mm / 1719 mm / 1802 mm,B,2.350€
175.531,2014,Diésel,Lalín,5,No,Manual ,False,4x4,Volkswagen,Tiguan,Tiguan Cross 2.0 TDI 110 CV BlueMotion Technology 4x2,110 CV,Todoterreno,175 km/h,11.9 s,5.3 l/100km,139g CO2/km,4426 mm / 1809 mm / 1703 mm,B,16.490€
229.000,2010,Diésel,Lalín,5,No,Manual ,Gris,Dos,Fiat,Bravo,Bravo 1.6 Active 105 CV Multijet ECO,105 CV,Turismo,187 km/h,11.3 s,4.5 l/100km,119g CO2/km,4336 mm / 1792 mm / 1498 mm,B,6.990€
46.000,2019,Gasolina,Alpedrete,5,Sí,Manual ,Azul,puertas:,Audi,A1,A1 Sportback S line 25 TFSI,85 CV,Turismo,191 km/h,10.8 s,5.8 l/100km,g CO2/km,4029 mm / 1740 mm / 1433 mm,C,19.900€
21.200,2022,Eléctrico,Barcelona,5,Sí,Automático ,Azul,SUV,Hyundai,Kona,Kona Eléctrico 150 kW (204 CV) 64 kWh Style,204 CV,Todoterreno,167 km/h,7.9 s,14.7 l/100km,0g CO2/km,4205 mm / 1800 mm / 1570 mm,Cero,36.000€
5.000,2022,Eléctrico,Tarragona,5,No,Automático ,Gris,SUV,Hyundai,IONIQ 5,IONIQ 5 168 kW (228 CV) 77 kWh RWD Energy,218 CV,Todoterreno,185 km/h,7.3 s,18 l/100km,0g CO2/km,4635 mm / 1890 mm / 1605 mm,Cero,47.490€
50.748,2021,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Azul,Coche,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost MHEV 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,5.3 l/100km,g CO2/km,4668 mm / 1825 mm / 1469 mm,ECO,20.990€
50.750,2017,Gasolina,Rivas Vaciamadrid,3,Sí,Manual ,Azul,Coche,False,False,False,102 CV,False,False,False,False,False,False,False,13.990€
83.000,2020,Diésel,Tarragona,4,No,Manual ,Blanco,Vehículo,Mercedes-Benz,Citan,Citan Tourer Pure 109 CDI,95 CV,Vehículo comercial, km/h, s,5.5 l/100km,g CO2/km,4321 mm / 1829 mm / 1809 mm,C,14.855€
4,2023,Diésel,Lardero,2,No,Manual ,Blanco Ártico,puertas:,False,False,False,150 CV,False,False,False,False,False,False,False,45.900€
2,2023,Diésel,Lardero,2,No,Manual ,Blanco Ártico,Vehículo,False,False,False,114 CV,False,False,False,False,False,False,False,42.800€
19.304,2022,Diésel,Badajoz,5,No,Automático ,Negro noche,puertas:,Mercedes-Benz,Clase B,B 180 CDI Autotronic,116 CV,Monovolumen,178 km/h,11.8 s,5.6 l/100km,146g CO2/km,4273 mm / 1777 mm / 1603 mm,B,33.900€
25.000,2022,Diésel,Zaragoza,5,No,Automático ,Negro vulcano (metalizado,4x4,Alfa Romeo,Stelvio,Stelvio Super 2.2 Diesel 133 kW (180 CV) AT8 Q4,190 CV,Todoterreno,210 km/h,7.6 s,4.8 l/100km,127g CO2/km,4687 mm / 1903 mm / 1671 mm,C,34.995€
15.796,2023,Eléctrico,Perillo,5,No,Automático ,Gris grafito metalizado,puertas:,Mercedes-Benz,EQS,EQS 580 4MATIC,523 CV,Turismo,210 km/h,4.3 s,17.8 l/100km,0g CO2/km,5216 mm / 1926 mm / 1512 mm,Cero,137.500€
19.720,2023,Híbrido,Perillo,5,No,Automático ,Negro cosmos metalizado,Berlina,False,False,False,163 CV,False,False,False,False,False,False,False,46.900€
