KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
177.400,2014,Diésel,Elche,False,Sí,Manual ,Blanco,Berlina,Volkswagen,Tiguan,Tiguan +Motion 2.0 TDI 140 CV 4Motion,139 CV,Todoterreno,186 km/h,10.5 s,6.3 l/100km,164g CO2/km,4427 mm / 1809 mm / 1686 mm,B,13.989€
92.554,2020,Híbrido (Gasolina),Málaga Capital,5,Sí,Automático ,Negro,Todoterreno,Lexus,NX,NX 300h Eco 2WD,197 CV,Todoterreno,180 km/h,9.2 s,5 l/100km,116g CO2/km,4640 mm / 1845 mm / 1645 mm,ECO,32.900€
92.517,2018,Gasolina,Elche,False,Sí,Automático ,Negro,Berlina,Mercedes-Benz,GLA,GLA 180 7G-DCT,121 CV,Todoterreno,200 km/h,8.7 s,5.6 l/100km,131g CO2/km,4424 mm / 1804 mm / 1494 mm,C,24.499€
62.309,2019,Gasolina,Elche,False,Sí,Manual ,Negro,Monovolumen,Fiat,Qubo,QUBO Easy 1.4 77 CV,77 CV,Vehículo comercial,155 km/h,14.7 s,6.9 l/100km,161g CO2/km,3957 mm / 1716 mm / 1735 mm,C,12.450€
74.076,2015,Diésel,Elche,False,Sí,Manual ,Negro,Berlina,Dacia,Sandero,Sandero Stepway Music 1.5 dCi 90 CV,90 CV,Turismo,162 km/h,13.3 s,4.6 l/100km,121g CO2/km,4024 mm / 1753 mm / 1550 mm,B,10.989€
202.000,2017,Diésel,Elche,False,Sí,Manual ,Blanco,Berlina,BMW,1 Series,116d 5p,116 CV,Turismo,200 km/h,10.3 s,4.3 l/100km,114g CO2/km,4324 mm / 1765 mm / 1421 mm,B,13.899€
1,2023,Gasolina,Sabadell,5,Sí,Manual ,Rojo,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS,100 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,18.700€
2.597,2023,Eléctrico,Alicante,3,No,Automático ,Verde,Sedan,Mini,Hatchback,Cooper SE 3 puertas Acabado L,184 CV,Turismo,150 km/h,7.3 s,15.5 l/100km,0g CO2/km,3845 mm / 1727 mm / 1432 mm,Cero,30.500€
17.900,2022,Gasolina,Sestao,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,2008 GT Pack PureTech 130 EAT8,130 CV,Todoterreno,198 km/h,9.1 s,6 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,23.900€
51.600,2020,Diésel,Sestao,5,Sí,Manual ,Blanco,Berlina,Fiat,Tipo,Tipo 5p 1.6 Multijet II 88 kW (120 CV) Business,119 CV,Turismo,200 km/h,9.8 s,5 l/100km,110g CO2/km,4368 mm / 1792 mm / 1495 mm,C,13.900€
5.000,2023,Diésel,Sevilla,4,Sí,Manual ,Blanco,Furgoneta,Opel,Vivaro,Vivaro Combi Corto 1.6 CDTI 70 kW (95 CV) Start/Stop,102 CV,Vehículo comercial,153 km/h, s,6.2 l/100km,164g CO2/km,4999 mm / 1956 mm / 1971 mm,C,25.900€
5.000,2023,Eléctrico,Sevilla,5,Sí,Automático ,Blanco,Todoterreno,Opel,Mokka,Mokka-e Ultimate,136 CV,Todoterreno,150 km/h,9 s,16.2 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,33.500€
5.000,2023,Eléctrico,Sevilla,5,Sí,Automático ,Blanco,Todoterreno,Opel,Mokka,Mokka-e Ultimate,136 CV,Todoterreno,150 km/h,9 s,16.2 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,32.900€
5.000,2023,Eléctrico,Sevilla,5,Sí,Automático ,Rojo,Berlina,Opel,Corsa,Corsa-e First Edition,136 CV,Turismo,150 km/h,8.1 s,17 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,29.900€
5.000,2023,Eléctrico,Sevilla,5,Sí,Automático ,Rojo,Berlina,Opel,Corsa,Corsa-e Ultimate,136 CV,Turismo,150 km/h,8.1 s,15.9 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,29.900€
7.990,2022,Eléctrico,Sevilla,5,Sí,Automático ,Rojo,Berlina,Opel,Corsa,Corsa-e Ultimate,136 CV,Turismo,150 km/h,8.1 s,15.9 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,24.900€
5.000,2023,Híbrido (Gasolina),Sevilla,5,Sí,Automático ,Amarillo,Berlina,Opel,Astra,Astra GS Line PHEV 1.6 Turbo 132 kW (180 CV) AT8,180 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,36.900€
5.000,2023,Gasolina,Sevilla,5,Sí,Manual ,Azul,Berlina,Opel,Astra,Astra GS 1.2 Turbo 96 kW (130 CV),130 CV,Turismo,210 km/h,9.7 s,5.5 l/100km,g CO2/km,4374 mm / 1860 mm / 1441 mm,C,24.900€
5.000,2023,Híbrido (Gasolina),Sevilla,5,Sí,Automático ,Azul,Todoterreno,DS,7,7 Crossback E-TENSE 225 Ligne Noire,225 CV,Todoterreno,212 km/h,8.9 s,1.4 l/100km,g CO2/km,4570 mm / 1895 mm / 1620 mm,Cero,53.900€
51.593,2020,Gasolina,Tomares,5,Sí,Manual ,Gris,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,20.900€
77.000,2019,Gasolina,Cádiz,5,Sí,Manual ,Blanco,Berlina,Toyota,Yaris,Yaris 5p 110 Active Tech,111 CV,Turismo,175 km/h,11 s,5.9 l/100km,118g CO2/km,3945 mm / 1695 mm / 1510 mm,C,11.900€
1,2022,Diésel,Cádiz,5,Sí,Automático ,Azul,Todoterreno,Peugeot,5008,5008 Allure 1.5 BlueHDi 130 S&S EAT8,130 CV,Todoterreno,187 km/h,13.5 s,4.1 l/100km,108g CO2/km,4641 mm / 1844 mm / 1651 mm,C,33.990€
104.909,2019,Diésel,Granada,5,Sí,Automático ,Otros,Todoterreno,Peugeot,5008,5008 GT Line BlueHDi 130 S&S EAT8,130 CV,Todoterreno,190 km/h,11.8 s,4.1 l/100km,100g CO2/km,4641 mm / 1844 mm / 1651 mm,C,21.500€
215.000,2018,Diésel,Cádiz,5,Sí,Manual ,Blanco,Familiar,Peugeot,308,308 SW Business Line 1.6 BlueHDi 100,102 CV,Turismo familiar,184 km/h,11.8 s,3.6 l/100km,95g CO2/km,4585 mm / 1804 mm / 1470 mm,C,9.900€
65.985,2020,Gasolina,Cádiz,5,Sí,Manual ,Blanco,Berlina,Peugeot,208,208 Allure PureTech 100 S&S,102 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,97g CO2/km,4055 mm / 1745 mm / 1430 mm,C,12.990€
14.629,2023,Gasolina,Leganés,5,Sí,Manual ,Gris,Todoterreno,KIA,Stonic,Stonic 1.2 DPi 62 kW (84 CV) Concept,84 CV,Todoterreno,165 km/h,13.5 s,6.7 l/100km,156g CO2/km,4140 mm / 1760 mm / 1500 mm,C,18.200€
16.585,2023,Gasolina,Leganés,5,Sí,Manual ,Gris,Todoterreno,KIA,Stonic,Stonic 1.2 DPi 62 kW (84 CV) Concept,84 CV,Todoterreno,165 km/h,13.5 s,6.7 l/100km,156g CO2/km,4140 mm / 1760 mm / 1500 mm,C,18.200€
12.817,2022,Diésel,Leganés,5,Sí,Manual ,Rojo,Todoterreno,Hyundai,TUCSON,Tucson 1.6 CRDi 85 kW (116 CV) 4x2 Essence,115 CV,Todoterreno,175 km/h,11.8 s,5.5 l/100km,120g CO2/km,4480 mm / 1850 mm / 1645 mm,C,24.800€
12.729,2022,Diésel,Leganés,5,Sí,Manual ,Rojo,Todoterreno,Hyundai,TUCSON,Tucson 1.6 CRDi 85 kW (116 CV) 4x2 Essence,115 CV,Todoterreno,175 km/h,11.8 s,5.5 l/100km,120g CO2/km,4480 mm / 1850 mm / 1645 mm,C,24.800€
12.362,2022,Diésel,Leganés,5,Sí,Manual ,Rojo,Todoterreno,Hyundai,TUCSON,Tucson 1.6 CRDi 85 kW (116 CV) 4x2 Essence,115 CV,Todoterreno,175 km/h,11.8 s,5.5 l/100km,120g CO2/km,4480 mm / 1850 mm / 1645 mm,C,24.800€
12.129,2022,Diésel,Leganés,5,Sí,Manual ,Rojo,Todoterreno,Hyundai,TUCSON,Tucson 1.6 CRDi 85 kW (116 CV) 4x2 Essence,115 CV,Todoterreno,175 km/h,11.8 s,5.5 l/100km,120g CO2/km,4480 mm / 1850 mm / 1645 mm,C,24.800€
16.922,2022,Diésel,Leganés,5,Sí,Manual ,Blanco,Todoterreno,Hyundai,TUCSON,Tucson 1.6 CRDi 85 kW (116 CV) 4x2 Essence,115 CV,Todoterreno,175 km/h,11.8 s,5.5 l/100km,120g CO2/km,4480 mm / 1850 mm / 1645 mm,C,24.500€
64.907,2019,Diésel,Leganés,5,Sí,Automático ,Gris,Todoterreno,BMW,X2,X2 sDrive18d Aut.,150 CV,Todoterreno,207 km/h,9.3 s,4.4 l/100km,114g CO2/km,4360 mm / 1824 mm / 1526 mm,C,24.300€
13.205,2023,Gasolina,Madrid,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,17.980€
124.464,2016,Diésel,Talavera de la Reina,4,Sí,Automático ,Negro,Berlina,BMW,5 Series,525d Berlina Aut.,218 CV,Turismo,243 km/h,6.9 s,4.7 l/100km,123g CO2/km,4907 mm / 1860 mm / 1464 mm,B,22.990€
97.131,2019,Gasolina,Talavera de la Reina,5,Sí,Automático ,Gris,Monovolumen,Mercedes-Benz,Clase B,B 200 7G-DCT,163 CV,Monovolumen,223 km/h,8.2 s,5.6 l/100km,130g CO2/km,4419 mm / 1796 mm / 1562 mm,C,24.990€
117.420,2019,Gasolina,Talavera de la Reina,5,Sí,Manual ,Rojo,Familiar,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,14.990€
52.990,2019,Eléctrico,Olías del Rey,5,Sí,Automático ,Blanco,Berlina,BMW,i3,i3 94 Ah,184 CV,Monovolumen,150 km/h,7.3 s, l/100km,0g CO2/km,3999 mm / 1775 mm / 1578 mm,Cero,21.990€
139.995,2018,Diésel,Olías del Rey,5,Sí,Automático ,Negro,Todoterreno,False,False,False,235 CV,False,False,False,False,False,False,False,34.990€
69.995,2020,Gasolina,Olías del Rey,5,Sí,Automático ,Blanco,Todoterreno,BMW,X2,X2 sDrive18i Aut.,140 CV,Todoterreno,205 km/h,9.6 s,5.4 l/100km,122g CO2/km,4360 mm / 1824 mm / 1526 mm,C,26.490€
54.094,2019,Híbrido (Gasolina),Olías del Rey,5,Sí,Automático ,Blanco,Familiar,False,False,False,184 CV,False,False,False,False,False,False,False,30.990€
93.000,2016,Gasolina,Olías del Rey,5,Sí,Automático ,Otros,Todoterreno,Honda,HR-V,HR-V Elegance 1.5 i-VTEC 96 kW (130 CV) CVT,130 CV,Todoterreno,187 km/h,11.2 s,5.2 l/100km,120g CO2/km,4294 mm / 1772 mm / 1605 mm,C,16.990€
5.185,2022,Eléctrico,Barakaldo,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,2008,e-2008 Allure Pack 100 kW (136 CV),136 CV,Todoterreno,150 km/h,8.1 s,17.7 l/100km,0g CO2/km,4300 mm / 1770 mm / 1530 mm,Cero,29.995€
1,2023,Gasolina,Barakaldo,4,Sí,Automático ,Gris,Sedan,Citroen,C4 X,C4 X Shine PureTech 130 EAT8,131 CV,Turismo,200 km/h,10.3 s,5.7 l/100km,g CO2/km,4600 mm / 1800 mm / 1525 mm,C,26.600€
117.931,2014,Diésel,Toledo,5,Sí,Manual ,Beige,Berlina,Volvo,V40,V40 D2 Kinetic,115 CV,Turismo,190 km/h,11.9 s,3.4 l/100km,88g CO2/km,4369 mm / 1802 mm / 1420 mm,B,9.999€
94.535,2013,Gasolina,Toledo,5,Sí,Manual ,Azul,Berlina,Volkswagen,Polo,Polo 5p Advance 1.2 TSI 90 CV,90 CV,Turismo,182 km/h,10.9 s,5.1 l/100km,119g CO2/km,3970 mm / 1682 mm / 1462 mm,C,7.799€
26.382,2014,Gasolina,Toledo,5,Sí,Manual ,Gris,Berlina,Renault,Clio,Clio 5p Dynamique Energy TCe 90 eco2,90 CV,Turismo,182 km/h,12.2 s,4.7 l/100km,105g CO2/km,4062 mm / 1732 mm / 1448 mm,C,9.599€
56.642,2016,Diésel,Toledo,5,Sí,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Crossway 1.6 BlueHDi 100,100 CV,Todoterreno,180 km/h,11.3 s,3.6 l/100km,95g CO2/km,4159 mm / 1739 mm / 1570 mm,C,10.699€
18.978,2018,Gasolina,Toledo,5,Sí,Manual ,Azul,Berlina,Opel,Corsa,Corsa 5p Design Line 1.4 66 kW (90 CV),90 CV,Turismo,175 km/h,13.2 s,5.7 l/100km,128g CO2/km,4021 mm / 1746 mm / 1481 mm,C,10.499€
65.147,2018,Gasolina,Toledo,3,Sí,Manual ,Blanco,Berlina,Opel,Adam,ADAM ROCKS 1.4 87 CV ecoFLEX,101 CV,Turismo,176 km/h,12.5 s,5 l/100km,119g CO2/km,3747 mm / 1720 mm / 1493 mm,C,9.899€
93.533,2019,Diésel,Toledo,5,Sí,Manual ,Blanco,Todoterreno,Nissan,Juke,Juke Tekna Premium 1.5 dCi 110 CV 4X2,110 CV,Todoterreno,175 km/h,11.2 s,4.8 l/100km,124g CO2/km,4135 mm / 1765 mm / 1570 mm,B,12.299€
104.281,2018,Gasolina,Toledo,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Compass,Compass Limited 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.2 l/100km,143g CO2/km,4394 mm / 1819 mm / 1629 mm,C,14.999€
59.495,2018,Gasolina,Toledo,5,Sí,Automático ,Gris,Berlina,Ford,Focus,Focus Berlina ST-Line 1.5 EcoBoost 134 kW (182 CV) PowerShift Auto-Start-Stop,182 CV,Turismo,220 km/h,8.9 s,6.1 l/100km,140g CO2/km,4358 mm / 1823 mm / 1484 mm,C,16.199€
67.684,2015,Gasolina,Toledo,5,Sí,Manual ,Amarillo,Berlina,Citroen,C4,C4 PureTech 110 Feel Edition,110 CV,Turismo,184 km/h,11.2 s,5 l/100km,115g CO2/km,4329 mm / 1789 mm / 1489 mm,C,8.199€
24.181,2022,Gasolina,Córdoba,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,17.300€
5,2023,Diésel,Córdoba,5,Sí,Manual ,Negro,Todoterreno,Citroen,C3 Aircross,C3 Aircross BlueHDi 110 S&S Feel Pack,110 CV,Todoterreno,187 km/h,10.5 s,4.7 l/100km,g CO2/km,4154 mm / 1756 mm / 1597 mm,C,21.900€
12.912,2023,Gasolina,Málaga,5,Sí,Manual ,Gris,Berlina,Peugeot,208,208 Allure PureTech 100 S&S,100 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,97g CO2/km,4055 mm / 1745 mm / 1430 mm,C,18.990€
27.956,2016,Gasolina,Toledo,5,Sí,Manual ,Blanco,Berlina,Toyota,Aygo,Aygo 5p 70 x-play,69 CV,Turismo,160 km/h,14.2 s,4.1 l/100km,95g CO2/km,3455 mm / 1615 mm / 1460 mm,C,8.799€
31.640,2021,Gasolina,Toledo,5,Sí,Manual ,Gris,Todoterreno,SEAT,Tarraco,Tarraco 1.5 TSI 110 kW (150 CV) Style,150 CV,Todoterreno,199 km/h,9.9 s,6.6 l/100km,g CO2/km,4735 mm / 1839 mm / 1658 mm,C,24.099€
77.498,2018,Diésel,Toledo,5,Sí,Manual ,Blanco,Berlina,Renault,Clio,Clio 5p Business 1.5 dCi 70cv eco2,75 CV,Turismo,162 km/h,15.2 s,4.6 l/100km,120g CO2/km,3986 mm / 1707 mm / 1496 mm,B,9.799€
114.590,2016,Diésel,Toledo,5,Sí,Manual ,Gris,Berlina,Peugeot,208,208 5p Active 1.4 HDi 68,75 CV,Turismo,163 km/h,13.5 s,3.8 l/100km,98g CO2/km,3962 mm / 1739 mm / 1460 mm,B,8.099€
12.406,2021,Diésel,Toledo,5,Sí,Manual ,Blanco,Monovolumen,Opel,Zafira Life,Zafira Life 2.0 Diesel 110 kW (150 CV) Business Innovation L,150 CV,Vehículo comercial,170 km/h,12 s,7.5 l/100km,151g CO2/km,5306 mm /  mm / 1890 mm,C,31.299€
5.417,2018,Gasolina,Toledo,5,Sí,Automático ,Rojo,Todoterreno,Opel,Mokka X,Mokka X Excellence 1.4 Turbo 112 kW (152 CV) 4x4 Start/Stop Aut.,140 CV,Todoterreno,193 km/h,9.7 s,6.5 l/100km,150g CO2/km,4275 mm / 1781 mm / 1658 mm,C,15.099€
128.652,2018,Diésel,Toledo,5,Sí,Manual ,Blanco,Todoterreno,KIA,Sportage,Sportage Drive Plus 1.7 CRDi 115 CV 4x2,115 CV,Todoterreno,173 km/h,12.3 s,5.3 l/100km,139g CO2/km,4440 mm / 1855 mm / 1645 mm,B,14.399€
46.268,2017,Gasolina,Toledo,5,Sí,Manual ,Gris,Berlina,KIA,Picanto,Picanto 5p 1.0 CVVT Tech,65 CV,Turismo,158 km/h,14.6 s,4.5 l/100km,105g CO2/km,3595 mm / 1595 mm / 1480 mm,C,8.099€
9.075,2019,Gasolina,Toledo,3,Sí,Manual ,Blanco,Berlina,Fiat,500,500 Lounge 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,10.099€
58.866,2020,Gasolina,Toledo,5,Sí,Manual ,Gris,Berlina,Citroen,C4 Cactus,C4 Cactus PureTech 110 S&S Feel,110 CV,Turismo,188 km/h,9.3 s,4.7 l/100km,100g CO2/km,4157 mm / 1729 mm / 1480 mm,C,13.099€
61.924,2014,Diésel,Toledo,5,Sí,Manual ,Rojo,Berlina,Citroen,C4,C4 e-HDi 115 Airdream Collection,115 CV,Turismo,190 km/h,11.2 s,3.8 l/100km,100g CO2/km,4329 mm / 1789 mm / 1489 mm,B,9.399€
56.658,2013,Diésel,Toledo,5,Sí,Manual ,Blanco,Berlina,Citroen,C3,C3 Collection HDi 70,68 CV,Turismo,163 km/h,13.5 s,3.8 l/100km,99g CO2/km,3941 mm / 1728 mm / 1524 mm,B,7.599€
179.000,2020,Diésel,Madrid,5,Sí,Manual ,Blanco,Monovolumen,Peugeot,Rifter,Rifter GT Line Standard BlueHDi 130,130 CV,Vehículo comercial,186 km/h, s,4.4 l/100km,115g CO2/km,4403 mm / 1848 mm / 1796 mm,C,16.990€
12.000,2023,Híbrido Enchufable (PHEV),Madrid,5,Sí,Automático ,Negro,Monovolumen,False,False,False,245 CV,False,False,False,False,False,False,False,36.990€
9.800,2022,Gasolina,Villajoyosa,5,Sí,Manual ,Plata,Berlina,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,23.500€
72.250,2020,Gasolina,Villajoyosa,5,Sí,Manual ,Gris,Todoterreno,Ford,EcoSport,EcoSport Trend 1.0 EcoBoost 73 kW (100 CV) S&S,100 CV,Todoterreno,170 km/h,11.9 s,5.3 l/100km,121g CO2/km,4096 mm / 1765 mm / 1645 mm,C,18.000€
159.391,2012,Diésel,Torrejón de Ardoz,4,Sí,Automático ,Gris,Berlina,Volvo,S60,S60 Momentum D3 Geartronic,163 CV,Turismo,215 km/h,9.2 s,5.8 l/100km,152g CO2/km,4628 mm / 1865 mm / 1484 mm,B,11.290€
86.720,2019,Gasolina,Barcelona,5,Sí,Manual ,Negro,Todoterreno,Volkswagen,T-Cross,T-Cross Sport 1.0 TSI 85 kW (115 CV),116 CV,Todoterreno,193 km/h,10.2 s,4.9 l/100km,112g CO2/km,4108 mm / 1782 mm / 1584 mm,C,17.950€
76.143,2020,Híbrido (Gasolina),Sevilla,5,Sí,Automático ,Gris,Utilitario,False,False,False,150 CV,False,False,False,False,False,False,False,23.950€
78.145,2021,Gasolina,Madrid,5,Sí,Manual ,Negro,Utilitario,Volkswagen,Golf,Golf Life 1.0 TSI 81 kW (110 CV),110 CV,Turismo,202 km/h,10.2 s,5.4 l/100km,g CO2/km,4284 mm / 1789 mm / 1456 mm,C,21.950€
85.633,2018,Gasolina,Sevilla,5,Sí,Manual ,Gris,Utilitario,Renault,Megane,Mégane Berlina Limited Energy TCe 74 kW (100 CV),101 CV,Turismo,179 km/h,12.3 s,5.4 l/100km,120g CO2/km,4359 mm / 1814 mm / 1447 mm,C,13.560€
82.444,2021,Gasolina,Barcelona,5,Sí,Manual ,Blanco,Monovolumen,Renault,Grand Scenic,Grand Scénic Dynamique Tce 130 7 plazas,140 CV,Monovolumen,190 km/h,11.5 s,7.4 l/100km,170g CO2/km,4573 mm / 1845 mm / 1645 mm,C,21.950€
101.402,2021,Gasolina,Sevilla,5,Sí,Manual ,Negro,Todoterreno,Peugeot,5008,5008 Active Pack PureTech 130,131 CV,Todoterreno,188 km/h,9.9 s,6.2 l/100km,g CO2/km,4641 mm / 1844 mm / 1646 mm,C,22.360€
17.479,2022,Diésel,Sevilla,5,Sí,Automático ,Azul,Utilitario,Peugeot,308,308 SW GT BlueHDi 130 EAT8,131 CV,Turismo familiar,207 km/h,10.9 s,5 l/100km,g CO2/km,4636 mm / 1852 mm / 1442 mm,C,26.590€
81.642,2021,Gasolina,Torrejón de Ardoz,5,Sí,Manual ,Gris,Todoterreno,Peugeot,3008,3008 Active PureTech 130 S&S,131 CV,Todoterreno,188 km/h,9.5 s,5.2 l/100km,119g CO2/km,4447 mm / 1841 mm / 1624 mm,C,20.290€
55.529,2021,Gasolina,Barcelona,5,Sí,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Active Pack Puretech 100,101 CV,Todoterreno,188 km/h,10.9 s,5.4 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,17.950€
76.265,2018,Eléctrico,Madrid,5,Sí,Secuencial ,Blanco,Utilitario,Nissan,Leaf,LEAF 40 kWh Acenta,150 CV,Turismo,144 km/h,7.9 s,16.6 l/100km,0g CO2/km,4490 mm / 1788 mm / 1530 mm,Cero,16.950€
36.255,2019,Eléctrico,Torrejón de Ardoz,4,Sí,Secuencial ,Blanco,Furgoneta,False,False,False,115 CV,False,False,False,False,False,False,False,18.190€
59.820,2019,Diésel,Barcelona,4,Sí,Automático ,Negro,Berlina,Mercedes-Benz,Clase C,C 200 d Berlina,160 CV,Turismo,226 km/h,7.9 s,4.2 l/100km,112g CO2/km,4686 mm / 1810 mm / 1442 mm,C,28.950€
119.946,2016,Diésel,Barcelona,5,Sí,Manual ,Negro,Todoterreno,Mazda,CX-5,CX-5 Style+ 2.2 D 150 CV 2WD,150 CV,Todoterreno,202 km/h,9.2 s,4.6 l/100km,119g CO2/km,4555 mm / 1840 mm / 1670 mm,C,15.690€
93.501,2017,Diésel,Sevilla,5,Sí,Automático ,Blanco,Todoterreno,Land Rover,Discovery Sport,Discovery Sport 2.0 Td4 132 kW (180 CV) Aut. 4x4 SE,179 CV,Todoterreno,188 km/h,8.9 s,5.3 l/100km,139g CO2/km,4589 mm / 1894 mm / 1724 mm,C,22.950€
102.288,2020,Híbrido (Diésel),Torrejón de Ardoz,5,Sí,Manual ,Blanco,Todoterreno,False,False,False,116 CV,False,False,False,False,False,False,False,19.690€
29.184,2019,Gasolina,Barcelona,5,Sí,Manual ,Azul,Familiar,KIA,Ceed,Ceed 5p 1.4 T-GDi Drive 103 kW (140 CV),140 CV,Turismo,210 km/h,8.9 s,5.7 l/100km,135g CO2/km,4310 mm / 1800 mm / 1447 mm,C,18.560€
98.901,2015,Diésel,Barcelona,5,Sí,Automático ,Negro,Todoterreno,Hyundai,Santa Fe,Santa Fe 2.2 CRDi 200 CV 4x4 7 plazas Tecno Aut.,197 CV,Todoterreno,190 km/h,10 s,6.8 l/100km,178g CO2/km,4690 mm / 1880 mm / 1675 mm,B,21.950€
65.178,2021,Híbrido Enchufable (PHEV),Torrejón de Ardoz,5,Sí,Automático ,Blanco,Berlina,Hyundai,IONIQ,IONIQ Híbrido-enchufable 1.6 GDI 104 kW (141 CV) Klass,140 CV,Turismo,178 km/h,10.6 s,1.1 l/100km,26g CO2/km,4470 mm / 1820 mm / 1450 mm,Cero,22.950€
181.452,2014,Diésel,Sevilla,5,Sí,Manual ,Gris,Monovolumen,Ford,S-Max,S-MAX Trend 2.0 TDCi 140 CV 7 plazas,140 CV,Monovolumen,195 km/h,10.2 s,5.3 l/100km,139g CO2/km,4772 mm / 1884 mm / 1660 mm,B,12.590€
163.561,2007,Diésel,Sevilla,5,No,Manual ,Azul,Utilitario,Ford,Focus,Focus 5p Trend 1.8 TDCi 115cv,115 CV,Turismo,196 km/h,10.7 s,5.4 l/100km,g CO2/km,4152 mm / 1699 mm / 1430 mm,Sin etiqueta,5.290€
198.499,2007,Diésel,Sevilla,5,No,Manual ,Blanco,Utilitario,Ford,Focus,Focus Sportbreak Trend 1.6 TDCi 90cv,90 CV,Turismo familiar,177 km/h,12.9 s,4.7 l/100km,125g CO2/km,4472 mm / 1840 mm / 1501 mm,B,2.950€
50.001,2022,Híbrido (Gasolina),Sevilla,5,Sí,Manual ,Rojo,Utilitario,False,False,False,125 CV,False,False,False,False,False,False,False,16.950€
36.188,2018,Gasolina,Sevilla,5,Sí,Automático ,Gris,Berlina,False,False,False,136 CV,False,False,False,False,False,False,False,26.490€
30.552,2019,Diésel,Barcelona,2,Sí,Automático ,Gris,Deportivo,BMW,4 Series,420d Coupé Aut.,190 CV,Coupé,232 km/h,7.2 s,4.6 l/100km,121g CO2/km,4640 mm / 1825 mm / 1377 mm,C,31.950€
90.088,2020,Diésel,Torrejón de Ardoz,5,Sí,Automático ,Negro,Todoterreno,Audi,Q3,Q3 2.0 TDI 140 CV quattro S tronic Attraction,150 CV,Todoterreno,198 km/h,9.9 s,5.8 l/100km,152g CO2/km,4385 mm / 1831 mm / 1590 mm,B,28.950€
97.971,2019,Diésel,Barcelona,5,Sí,Automático ,Blanco,Todoterreno,Audi,Q2,Q2 design edition 1.6 TDI 85kW (116 CV) S tronic 7 vel.,116 CV,Todoterreno,197 km/h,10.5 s,4.3 l/100km,113g CO2/km,4191 mm / 1794 mm / 1538 mm,C,20.950€
126.882,2020,Híbrido (Gasolina),Barcelona,5,Sí,Automático ,Negro,Familiar,False,False,False,149 CV,False,False,False,False,False,False,False,23.950€
59.864,2018,Gasolina,Torrejón de Ardoz,5,Sí,Manual ,Blanco,Utilitario,Audi,A1,A1 Sportback 1.0 TFSI 70 kW (95 CV) Design,95 CV,Turismo,186 km/h,11.1 s,4.2 l/100km,97g CO2/km,3973 mm / 1746 mm / 1422 mm,C,16.950€
